#LIBRARY    ENDF/B-VIII.b4
#REACTION   U-235(N,EL)U-235-L0,SIG
#NUCLEUS    U-235
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 553.411     11.2584      Lin-Lin
 553.717     10.996       Lin-Lin
 554.465     10.4874      Lin-Lin
 555.093     9.97099      Lin-Lin
 555.271     9.78581      Lin-Lin
 555.506     9.4781       Lin-Lin
 555.701     9.20069      Lin-Lin
 555.836     9.05473      Lin-Lin
 555.933     9.00534      Lin-Lin
 555.961     9.00296      Lin-Lin
 556.044     9.03192      Lin-Lin
 556.127     9.11774      Lin-Lin
 556.21      9.2574       Lin-Lin
 556.341     9.55473      Lin-Lin
 556.504     9.95545      Lin-Lin
 556.593     10.1302      Lin-Lin
 556.676     10.2435      Lin-Lin
 556.772     10.3049      Lin-Lin
 556.808     10.3094      Lin-Lin
 556.927     10.2653      Lin-Lin
 557.139     10.1014      Lin-Lin
 557.232     10.0719      Lin-Lin
 557.318     10.1043      Lin-Lin
 557.405     10.2097      Lin-Lin
 557.46      10.3168      Lin-Lin
 557.531     10.5016      Lin-Lin
 557.646     10.8824      Lin-Lin
 557.874     11.7317      Lin-Lin
 557.985     12.0833      Lin-Lin
 558.101     12.3574      Lin-Lin
 558.218     12.54        Lin-Lin
 558.351     12.6505      Lin-Lin
 558.462     12.6772      Lin-Lin
 558.596     12.6325      Lin-Lin
 558.713     12.5185      Lin-Lin
 558.854     12.287       Lin-Lin
 558.992     11.9765      Lin-Lin
 559.35      11.0702      Lin-Lin
 559.509     10.7419      Lin-Lin
 559.631     10.5568      Lin-Lin
 559.749     10.4435      Lin-Lin
 559.886     10.3938      Lin-Lin
 559.906     10.3929      Lin-Lin
 560.118     10.4446      Lin-Lin
 560.561     10.5914      Lin-Lin
 560.666     10.6778      Lin-Lin
 560.765     10.818       Lin-Lin
 560.865     11.0195      Lin-Lin
 561.143     11.7178      Lin-Lin
 561.233     11.8813      Lin-Lin
 561.308     11.9622      Lin-Lin
 561.382     11.9864      Lin-Lin
 561.482     11.9343      Lin-Lin
 561.584     11.8022      Lin-Lin
 561.857     11.3414      Lin-Lin
 561.979     11.2077      Lin-Lin
 562.107     11.1566      Lin-Lin
 562.114     11.1562      Lin-Lin
 562.279     11.2011      Lin-Lin
 562.515     11.3023      Lin-Lin
 562.56      11.3067      Lin-Lin
 562.689     11.2726      Lin-Lin
 562.83      11.1509      Lin-Lin
 563.022     10.877       Lin-Lin
 563.242     10.5314      Lin-Lin
 563.391     10.3527      Lin-Lin
 563.522     10.2612      Lin-Lin
 563.685     10.2289      Lin-Lin
 563.935     10.2442      Lin-Lin
 564.262     10.2029      Lin-Lin
 564.395     10.236       Lin-Lin
 564.495     10.3192      Lin-Lin
 564.615     10.4896      Lin-Lin
 564.857     10.9247      Lin-Lin
 564.942     11.0317      Lin-Lin
 565.041     11.087       Lin-Lin
 565.061     11.0877      Lin-Lin
 565.141     11.0564      Lin-Lin
 565.238     10.9533      Lin-Lin
 565.379     10.7208      Lin-Lin
 565.554     10.4179      Lin-Lin
 565.686     10.2463      Lin-Lin
 565.822     10.1449      Lin-Lin
 565.955     10.1163      Lin-Lin
 566.115     10.1592      Lin-Lin
 566.281     10.2755      Lin-Lin
 566.651     10.6277      Lin-Lin
 566.79      10.7075      Lin-Lin
 566.894     10.7257      Lin-Lin
 567.026     10.6945      Lin-Lin
 567.198     10.5716      Lin-Lin
 567.377     10.3627      Lin-Lin
 567.811     9.70302      Lin-Lin
 567.928     9.57316      Lin-Lin
 568.034     9.50645      Lin-Lin
 568.107     9.49177      Lin-Lin
 568.236     9.5244       Lin-Lin
 568.58      9.74803      Lin-Lin
 568.686     9.77085      Lin-Lin
 568.801     9.74404      Lin-Lin
 568.95      9.63531      Lin-Lin
 569.376     9.16165      Lin-Lin
 569.565     9.02034      Lin-Lin
 569.844     8.85837      Lin-Lin
 569.971     8.73799      Lin-Lin
 570.272     8.347        Lin-Lin
 570.369     8.2746       Lin-Lin
 570.407     8.26659      Lin-Lin
 570.46      8.27968      Lin-Lin
 570.52      8.33318      Lin-Lin
 570.58      8.42679      Lin-Lin
 570.637     8.55598      Lin-Lin
 570.715     8.77943      Lin-Lin
 570.938     9.53725      Lin-Lin
 571.006     9.71986      Lin-Lin
 571.065     9.83525      Lin-Lin
 571.115     9.8944       Lin-Lin
 571.176     9.91554      Lin-Lin
 571.237     9.88262      Lin-Lin
 571.328     9.7493       Lin-Lin
 571.487     9.43611      Lin-Lin
 571.544     9.3757       Lin-Lin
 571.563     9.37038      Lin-Lin
 571.612     9.40361      Lin-Lin
 571.646     9.47429      Lin-Lin
 571.679     9.59236      Lin-Lin
 571.713     9.76505      Lin-Lin
 571.746     9.99932      Lin-Lin
 571.78      10.3016      Lin-Lin
 571.808     10.6151      Lin-Lin
 571.837     10.9841      Lin-Lin
 571.865     11.4107      Lin-Lin
 571.894     11.8961      Lin-Lin
 571.922     12.4403      Lin-Lin
 571.962     13.2942      Lin-Lin
 571.992     14.015       Lin-Lin
 572.037     15.2         Lin-Lin
 572.077     16.326       Lin-Lin
 572.151     18.5595      Lin-Lin
 572.238     21.2251      Lin-Lin
 572.294     22.8119      Lin-Lin
 572.339     23.9351      Lin-Lin
 572.381     24.8514      Lin-Lin
 572.425     25.6135      Lin-Lin
 572.461     26.0781      Lin-Lin
 572.497     26.3881      Lin-Lin
 572.533     26.5463      Lin-Lin
 572.553     26.5718      Lin-Lin
 572.594     26.4832      Lin-Lin
 572.63      26.2598      Lin-Lin
 572.679     25.7603      Lin-Lin
 572.738     24.9218      Lin-Lin
 572.791     24.0227      Lin-Lin
 572.928     21.4234      Lin-Lin
 572.997     20.2027      Lin-Lin
 573.046     19.419       Lin-Lin
 573.096     18.7224      Lin-Lin
 573.158     17.9678      Lin-Lin
 573.197     17.5638      Lin-Lin
 573.247     17.1175      Lin-Lin
 573.304     16.6769      Lin-Lin
 573.362     16.2972      Lin-Lin
 573.493     15.5504      Lin-Lin
 573.845     13.6282      Lin-Lin
 573.99      12.8954      Lin-Lin
 574.1       12.4292      Lin-Lin
 574.183     12.1402      Lin-Lin
 574.27      11.9078      Lin-Lin
 574.351     11.7514      Lin-Lin
 574.472     11.6114      Lin-Lin
 574.78      11.4505      Lin-Lin
 574.894     11.3379      Lin-Lin
 575.068     11.073       Lin-Lin
 575.221     10.8274      Lin-Lin
 575.31      10.7282      Lin-Lin
 575.388     10.6884      Lin-Lin
 575.42      10.6869      Lin-Lin
 575.514     10.7355      Lin-Lin
 575.611     10.8615      Lin-Lin
 575.914     11.442       Lin-Lin
 576.025     11.5853      Lin-Lin
 576.161     11.6751      Lin-Lin
 576.322     11.7546      Lin-Lin
 576.44      11.8762      Lin-Lin
 576.574     12.1084      Lin-Lin
 576.754     12.4476      Lin-Lin
 576.843     12.5496      Lin-Lin
 576.935     12.582       Lin-Lin
 577.161     12.5004      Lin-Lin
 577.241     12.5307      Lin-Lin
 577.305     12.6196      Lin-Lin
 577.369     12.7787      Lin-Lin
 577.437     13.0308      Lin-Lin
 577.507     13.3665      Lin-Lin
 577.748     14.743       Lin-Lin
 577.825     15.0977      Lin-Lin
 577.891     15.3141      Lin-Lin
 577.952     15.4293      Lin-Lin
 578.009     15.4621      Lin-Lin
 578.07      15.4186      Lin-Lin
 578.133     15.2944      Lin-Lin
 578.229     14.9866      Lin-Lin
 578.293     14.7231      Lin-Lin
 578.591     13.3202      Lin-Lin
 578.692     12.8935      Lin-Lin
 578.774     12.5973      Lin-Lin
 578.869     12.3149      Lin-Lin
 578.952     12.135       Lin-Lin
 579.022     12.0343      Lin-Lin
 579.094     11.9812      Lin-Lin
 579.132     11.9741      Lin-Lin
 579.207     11.9992      Lin-Lin
 579.313     12.1081      Lin-Lin
 579.622     12.5856      Lin-Lin
 579.728     12.6861      Lin-Lin
 579.841     12.7214      Lin-Lin
 579.982     12.6671      Lin-Lin
 580.159     12.4858      Lin-Lin
 580.686     11.7706      Lin-Lin
 581.349     10.9703      Lin-Lin
 581.892     10.4099      Lin-Lin
 582.013     10.3257      Lin-Lin
 582.117     10.3087      Lin-Lin
 582.212     10.3545      Lin-Lin
 582.324     10.4875      Lin-Lin
 582.505     10.822       Lin-Lin
 582.647     11.0704      Lin-Lin
 582.749     11.1764      Lin-Lin
 582.823     11.1999      Lin-Lin
 582.904     11.1731      Lin-Lin
 583.007     11.0711      Lin-Lin
 583.15      10.8499      Lin-Lin
 583.381     10.4722      Lin-Lin
 583.532     10.2868      Lin-Lin
 583.926     9.93962      Lin-Lin
 584.071     9.75649      Lin-Lin
 584.399     9.21466      Lin-Lin
 584.483     9.11693      Lin-Lin
 584.558     9.07801      Lin-Lin
 584.583     9.07738      Lin-Lin
 584.658     9.11797      Lin-Lin
 584.732     9.22689      Lin-Lin
 584.802     9.39069      Lin-Lin
 584.877     9.62672      Lin-Lin
 584.959     9.94347      Lin-Lin
 585.206     10.9996      Lin-Lin
 585.31      11.3704      Lin-Lin
 585.4       11.6095      Lin-Lin
 585.498     11.7796      Lin-Lin
 585.606     11.8694      Lin-Lin
 585.687     11.8863      Lin-Lin
 585.95      11.8563      Lin-Lin
 586.223     11.8938      Lin-Lin
 586.335     11.8651      Lin-Lin
 586.434     11.7742      Lin-Lin
 586.534     11.6127      Lin-Lin
 586.771     11.0806      Lin-Lin
 586.853     10.9458      Lin-Lin
 586.926     10.9037      Lin-Lin
 586.978     10.9334      Lin-Lin
 587.034     11.0337      Lin-Lin
 587.09      11.2124      Lin-Lin
 587.128     11.3767      Lin-Lin
 587.183     11.6821      Lin-Lin
 587.238     12.0576      Lin-Lin
 587.307     12.6099      Lin-Lin
 587.48      14.1041      Lin-Lin
 587.552     14.6335      Lin-Lin
 587.609     14.9559      Lin-Lin
 587.663     15.1679      Lin-Lin
 587.703     15.2594      Lin-Lin
 587.744     15.291       Lin-Lin
 587.793     15.2489      Lin-Lin
 587.843     15.121       Lin-Lin
 587.897     14.8946      Lin-Lin
 587.96      14.5427      Lin-Lin
 588.035     14.038       Lin-Lin
 588.221     12.6628      Lin-Lin
 588.299     12.1449      Lin-Lin
 588.38      11.6807      Lin-Lin
 588.445     11.3717      Lin-Lin
 588.519     11.0904      Lin-Lin
 588.593     10.8743      Lin-Lin
 588.668     10.7171      Lin-Lin
 588.778     10.5655      Lin-Lin
 589.07      10.3009      Lin-Lin
 589.17      10.1619      Lin-Lin
 589.301     9.91002      Lin-Lin
 589.584     9.22369      Lin-Lin
 589.689     9.00811      Lin-Lin
 589.768     8.8956       Lin-Lin
 589.842     8.84492      Lin-Lin
 589.866     8.84258      Lin-Lin
 589.939     8.88356      Lin-Lin
 589.987     8.95532      Lin-Lin
 590.04      9.07988      Lin-Lin
 590.093     9.25516      Lin-Lin
 590.151     9.50643      Lin-Lin
 590.208     9.81714      Lin-Lin
 590.269     10.2064      Lin-Lin
 590.329     10.6531      Lin-Lin
 590.427     11.4728      Lin-Lin
 590.593     12.928       Lin-Lin
 590.668     13.5234      Lin-Lin
 590.736     13.9834      Lin-Lin
 590.792     14.2914      Lin-Lin
 590.851     14.5382      Lin-Lin
 590.911     14.6985      Lin-Lin
 590.976     14.7757      Lin-Lin
 590.998     14.7796      Lin-Lin
 591.066     14.727       Lin-Lin
 591.111     14.6445      Lin-Lin
 591.202     14.3922      Lin-Lin
 591.49      13.3261      Lin-Lin
 591.598     13.0122      Lin-Lin
 591.698     12.8193      Lin-Lin
 591.789     12.731       Lin-Lin
 591.858     12.7156      Lin-Lin
 591.947     12.7488      Lin-Lin
 592.224     12.98        Lin-Lin
 592.316     13.0021      Lin-Lin
 592.384     12.9788      Lin-Lin
 592.487     12.875       Lin-Lin
 592.59      12.697       Lin-Lin
 592.955     11.8438      Lin-Lin
 593.067     11.6402      Lin-Lin
 593.181     11.4964      Lin-Lin
 593.332     11.3923      Lin-Lin
 593.577     11.3029      Lin-Lin
 593.695     11.2211      Lin-Lin
 593.8       11.0989      Lin-Lin
 593.91      10.9187      Lin-Lin
 594.195     10.3427      Lin-Lin
 594.28      10.2218      Lin-Lin
 594.367     10.1726      Lin-Lin
 594.425     10.1946      Lin-Lin
 594.485     10.2699      Lin-Lin
 594.544     10.4016      Lin-Lin
 594.604     10.5893      Lin-Lin
 594.687     10.9362      Lin-Lin
 594.802     11.5243      Lin-Lin
 594.952     12.3201      Lin-Lin
 595.025     12.643       Lin-Lin
 595.092     12.8736      Lin-Lin
 595.151     13.0159      Lin-Lin
 595.211     13.0965      Lin-Lin
 595.27      13.1175      Lin-Lin
 595.36      13.0536      Lin-Lin
 595.449     12.9097      Lin-Lin
 595.625     12.5761      Lin-Lin
 595.703     12.479       Lin-Lin
 595.793     12.4431      Lin-Lin
 595.883     12.4988      Lin-Lin
 595.949     12.594       Lin-Lin
 596.084     12.8878      Lin-Lin
 596.237     13.2511      Lin-Lin
 596.342     13.4279      Lin-Lin
 596.443     13.4995      Lin-Lin
 596.456     13.5008      Lin-Lin
 596.552     13.4545      Lin-Lin
 596.661     13.2954      Lin-Lin
 596.791     13.0014      Lin-Lin
 597.168     11.9979      Lin-Lin
 597.416     11.4362      Lin-Lin
 598.016     10.1817      Lin-Lin
 598.117     10.018       Lin-Lin
 598.192     9.94152      Lin-Lin
 598.256     9.92292      Lin-Lin
 598.314     9.95287      Lin-Lin
 598.372     10.0353      Lin-Lin
 598.434     10.1861      Lin-Lin
 598.495     10.4049      Lin-Lin
 598.549     10.6512      Lin-Lin
 598.629     11.0966      Lin-Lin
 598.751     11.8869      Lin-Lin
 598.863     12.619       Lin-Lin
 598.932     12.9986      Lin-Lin
 598.989     13.2566      Lin-Lin
 599.051     13.4588      Lin-Lin
 599.113     13.5745      Lin-Lin
 599.161     13.6043      Lin-Lin
 599.214     13.5791      Lin-Lin
 599.285     13.4622      Lin-Lin
 599.356     13.2695      Lin-Lin
 599.463     12.8913      Lin-Lin
 599.654     12.1574      Lin-Lin
 599.75      11.8453      Lin-Lin
 599.846     11.5981      Lin-Lin
 599.942     11.4237      Lin-Lin
 600.038     11.3227      Lin-Lin
 600.133     11.29        Lin-Lin
 600.268     11.3399      Lin-Lin
 600.627     11.6767      Lin-Lin
 600.769     11.7329      Lin-Lin
 600.896     11.701       Lin-Lin
 601.045     11.5735      Lin-Lin
 601.573     10.8898      Lin-Lin
 601.96      10.4199      Lin-Lin
 602.239     9.99524      Lin-Lin
 602.4       9.73947      Lin-Lin
 602.542     9.5627       Lin-Lin
 602.64      9.49717      Lin-Lin
 602.69      9.4894       Lin-Lin
 602.763     9.51504      Lin-Lin
 602.837     9.58974      Lin-Lin
 602.911     9.71497      Lin-Lin
 603.003     9.93745      Lin-Lin
 603.118     10.2899      Lin-Lin
 603.324     10.9701      Lin-Lin
 603.413     11.205       Lin-Lin
 603.504     11.3789      Lin-Lin
 603.595     11.4772      Lin-Lin
 603.683     11.5081      Lin-Lin
 603.9       11.468       Lin-Lin
 603.983     11.4908      Lin-Lin
 604.054     11.5625      Lin-Lin
 604.121     11.6895      Lin-Lin
 604.198     11.9136      Lin-Lin
 604.275     12.2226      Lin-Lin
 604.347     12.5812      Lin-Lin
 604.602     14.0397      Lin-Lin
 604.661     14.3287      Lin-Lin
 604.74      14.6413      Lin-Lin
 604.804     14.8155      Lin-Lin
 604.872     14.9174      Lin-Lin
 604.926     14.9373      Lin-Lin
 604.98      14.9057      Lin-Lin
 605.07      14.7537      Lin-Lin
 605.161     14.5064      Lin-Lin
 605.342     13.8676      Lin-Lin
 605.526     13.2117      Lin-Lin
 605.662     12.8029      Lin-Lin
 605.819     12.4216      Lin-Lin
 605.976     12.1295      Lin-Lin
 606.147     11.9008      Lin-Lin
 606.325     11.7518      Lin-Lin
 606.503     11.6815      Lin-Lin
 606.85      11.6163      Lin-Lin
 607.023     11.5299      Lin-Lin
 607.206     11.3729      Lin-Lin
 607.775     10.7172      Lin-Lin
 607.93      10.5953      Lin-Lin
 608.079     10.5452      Lin-Lin
 608.104     10.5445      Lin-Lin
 608.246     10.5815      Lin-Lin
 608.624     10.8298      Lin-Lin
 608.715     10.8483      Lin-Lin
 608.818     10.8201      Lin-Lin
 608.931     10.7204      Lin-Lin
 609.045     10.5528      Lin-Lin
 609.189     10.2698      Lin-Lin
 609.386     9.85654      Lin-Lin
 609.47      9.71453      Lin-Lin
 609.553     9.62155      Lin-Lin
 609.636     9.59302      Lin-Lin
 609.698     9.62356      Lin-Lin
 609.76      9.70406      Lin-Lin
 609.822     9.83672      Lin-Lin
 609.884     10.0205      Lin-Lin
 609.955     10.2844      Lin-Lin
 610.045     10.688       Lin-Lin
 610.236     11.6172      Lin-Lin
 610.335     12.0321      Lin-Lin
 610.408     12.2763      Lin-Lin
 610.497     12.5062      Lin-Lin
 610.621     12.7297      Lin-Lin
 610.826     13.0512      Lin-Lin
 611.012     13.455       Lin-Lin
 611.165     13.7903      Lin-Lin
 611.272     13.9393      Lin-Lin
 611.36      13.978       Lin-Lin
 611.454     13.9266      Lin-Lin
 611.542     13.7994      Lin-Lin
 611.656     13.5497      Lin-Lin
 612.023     12.5242      Lin-Lin
 612.17      12.1808      Lin-Lin
 612.285     11.9875      Lin-Lin
 612.397     11.8871      Lin-Lin
 612.471     11.8738      Lin-Lin
 612.581     11.9317      Lin-Lin
 612.684     12.0557      Lin-Lin
 612.936     12.4543      Lin-Lin
 613.036     12.5619      Lin-Lin
 613.141     12.6065      Lin-Lin
 613.247     12.575       Lin-Lin
 613.383     12.4355      Lin-Lin
 613.57      12.1297      Lin-Lin
 613.953     11.3964      Lin-Lin
 614.121     11.1272      Lin-Lin
 614.273     10.9587      Lin-Lin
 614.417     10.8759      Lin-Lin
 614.594     10.8513      Lin-Lin
 614.761     10.8538      Lin-Lin
 614.957     10.8508      Lin-Lin
 615.133     10.8724      Lin-Lin
 615.286     10.9443      Lin-Lin
 615.601     11.1623      Lin-Lin
 615.713     11.1906      Lin-Lin
 615.825     11.1645      Lin-Lin
 615.975     11.0476      Lin-Lin
 616.311     10.6527      Lin-Lin
 616.441     10.5685      Lin-Lin
 616.497     10.5617      Lin-Lin
 616.582     10.5916      Lin-Lin
 616.666     10.672       Lin-Lin
 616.778     10.8506      Lin-Lin
 617.052     11.4144      Lin-Lin
 617.132     11.5354      Lin-Lin
 617.233     11.617       Lin-Lin
 617.261     11.6236      Lin-Lin
 617.345     11.5995      Lin-Lin
 617.429     11.5131      Lin-Lin
 617.541     11.3164      Lin-Lin
 617.673     11.0066      Lin-Lin
 617.895     10.4476      Lin-Lin
 617.991     10.2701      Lin-Lin
 618.056     10.203       Lin-Lin
 618.096     10.1931      Lin-Lin
 618.141     10.2175      Lin-Lin
 618.184     10.2839      Lin-Lin
 618.228     10.4         Lin-Lin
 618.271     10.5731      Lin-Lin
 618.313     10.8035      Lin-Lin
 618.354     11.0922      Lin-Lin
 618.396     11.4486      Lin-Lin
 618.437     11.8757      Lin-Lin
 618.473     12.3154      Lin-Lin
 618.521     12.9766      Lin-Lin
 618.569     13.7274      Lin-Lin
 618.628     14.7598      Lin-Lin
 618.706     16.2401      Lin-Lin
 618.831     18.6522      Lin-Lin
 618.886     19.6289      Lin-Lin
 618.933     20.36        Lin-Lin
 618.988     21.0819      Lin-Lin
 619.022     21.4385      Lin-Lin
 619.062     21.7603      Lin-Lin
 619.114     22.0134      Lin-Lin
 619.162     22.0835      Lin-Lin
 619.201     22.0293      Lin-Lin
 619.253     21.8122      Lin-Lin
 619.305     21.4488      Lin-Lin
 619.352     21.0091      Lin-Lin
 619.413     20.3384      Lin-Lin
 619.529     18.8555      Lin-Lin
 619.616     17.7385      Lin-Lin
 619.702     16.7036      Lin-Lin
 619.767     16.0121      Lin-Lin
 619.837     15.3563      Lin-Lin
 619.911     14.7795      Lin-Lin
 619.984     14.3021      Lin-Lin
 620.052     13.9371      Lin-Lin
 620.12      13.6374      Lin-Lin
 620.222     13.2857      Lin-Lin
 620.339     12.9942      Lin-Lin
 620.492     12.7262      Lin-Lin
 620.797     12.3467      Lin-Lin
 621.226     11.8465      Lin-Lin
 621.488     11.6147      Lin-Lin
 621.764     11.477       Lin-Lin
 622.272     11.2888      Lin-Lin
 622.515     11.1404      Lin-Lin
 622.787     10.9054      Lin-Lin
 623.161     10.5561      Lin-Lin
 623.32      10.4702      Lin-Lin
 623.397     10.4584      Lin-Lin
 623.525     10.4931      Lin-Lin
 623.67      10.614       Lin-Lin
 623.985     10.9941      Lin-Lin
 624.104     11.0735      Lin-Lin
 624.174     11.0845      Lin-Lin
 624.28      11.0479      Lin-Lin
 624.381     10.9584      Lin-Lin
 624.558     10.7118      Lin-Lin
 624.911     10.1233      Lin-Lin
 625.111     9.844        Lin-Lin
 625.268     9.69353      Lin-Lin
 625.432     9.61117      Lin-Lin
 625.549     9.59494      Lin-Lin
 625.698     9.6223       Lin-Lin
 625.815     9.70049      Lin-Lin
 625.894     9.80047      Lin-Lin
 625.967     9.94478      Lin-Lin
 626.04      10.15        Lin-Lin
 626.118     10.444       Lin-Lin
 626.206     10.8653      Lin-Lin
 626.317     11.5045      Lin-Lin
 626.459     12.3619      Lin-Lin
 626.539     12.7743      Lin-Lin
 626.607     13.0547      Lin-Lin
 626.677     13.2468      Lin-Lin
 626.746     13.3357      Lin-Lin
 626.769     13.3431      Lin-Lin
 626.836     13.306       Lin-Lin
 626.897     13.2037      Lin-Lin
 626.985     12.9656      Lin-Lin
 627.111     12.5068      Lin-Lin
 627.363     11.5208      Lin-Lin
 627.511     10.9944      Lin-Lin
 627.663     10.5074      Lin-Lin
 627.784     10.1581      Lin-Lin
 627.89      9.89449      Lin-Lin
 627.996     9.68892      Lin-Lin
 628.082     9.58003      Lin-Lin
 628.171     9.5337       Lin-Lin
 628.232     9.54467      Lin-Lin
 628.302     9.60112      Lin-Lin
 628.378     9.7139       Lin-Lin
 628.475     9.9236       Lin-Lin
 628.602     10.2826      Lin-Lin
 628.932     11.3421      Lin-Lin
 629.066     11.7128      Lin-Lin
 629.16      11.9202      Lin-Lin
 629.258     12.071       Lin-Lin
 629.355     12.1409      Lin-Lin
 629.394     12.1446      Lin-Lin
 629.476     12.1061      Lin-Lin
 629.562     12.001       Lin-Lin
 629.648     11.8384      Lin-Lin
 629.778     11.517       Lin-Lin
 630.026     10.8301      Lin-Lin
 630.137     10.5709      Lin-Lin
 630.243     10.3892      Lin-Lin
 630.332     10.2958      Lin-Lin
 630.423     10.2608      Lin-Lin
 630.526     10.2951      Lin-Lin
 630.65      10.4275      Lin-Lin
 630.953     10.9133      Lin-Lin
 631.067     11.0421      Lin-Lin
 631.168     11.0957      Lin-Lin
 631.217     11.1002      Lin-Lin
 631.357     11.0473      Lin-Lin
 631.66      10.8197      Lin-Lin
 631.822     10.7707      Lin-Lin
 631.842     10.7698      Lin-Lin
 632.084     10.7898      Lin-Lin
 632.211     10.7606      Lin-Lin
 632.319     10.6799      Lin-Lin
 632.427     10.5442      Lin-Lin
 632.711     10.0903      Lin-Lin
 632.789     10.0126      Lin-Lin
 632.859     9.98609      Lin-Lin
 632.923     10.0088      Lin-Lin
 632.986     10.0822      Lin-Lin
 633.046     10.2061      Lin-Lin
 633.105     10.3806      Lin-Lin
 633.176     10.6615      Lin-Lin
 633.251     11.0378      Lin-Lin
 633.327     11.5032      Lin-Lin
 633.414     12.1091      Lin-Lin
 633.583     13.3454      Lin-Lin
 633.669     13.899       Lin-Lin
 633.739     14.2508      Lin-Lin
 633.804     14.4725      Lin-Lin
 633.865     14.5753      Lin-Lin
 633.886     14.5848      Lin-Lin
 633.948     14.5379      Lin-Lin
 633.999     14.4155      Lin-Lin
 634.071     14.1304      Lin-Lin
 634.149     13.6999      Lin-Lin
 634.364     12.2966      Lin-Lin
 634.424     11.9702      Lin-Lin
 634.483     11.7196      Lin-Lin
 634.527     11.5968      Lin-Lin
 634.572     11.5421      Lin-Lin
 634.579     11.5404      Lin-Lin
 634.617     11.5658      Lin-Lin
 634.661     11.6771      Lin-Lin
 634.706     11.8844      Lin-Lin
 634.741     12.1204      Lin-Lin
 634.782     12.4759      Lin-Lin
 634.823     12.9215      Lin-Lin
 634.863     13.4561      Lin-Lin
 634.911     14.1874      Lin-Lin
 634.938     14.6534      Lin-Lin
 634.992     15.6764      Lin-Lin
 635.045     16.7649      Lin-Lin
 635.181     19.6957      Lin-Lin
 635.247     20.9933      Lin-Lin
 635.303     21.9678      Lin-Lin
 635.354     22.6848      Lin-Lin
 635.4       23.17        Lin-Lin
 635.442     23.4766      Lin-Lin
 635.486     23.6415      Lin-Lin
 635.507     23.6671      Lin-Lin
 635.551     23.6076      Lin-Lin
 635.603     23.353       Lin-Lin
 635.658     22.8955      Lin-Lin
 635.707     22.3536      Lin-Lin
 635.775     21.45        Lin-Lin
 635.972     18.531       Lin-Lin
 636.048     17.5342      Lin-Lin
 636.116     16.7606      Lin-Lin
 636.176     16.2077      Lin-Lin
 636.235     15.7594      Lin-Lin
 636.299     15.3859      Lin-Lin
 636.372     15.0813      Lin-Lin
 636.443     14.8882      Lin-Lin
 636.548     14.7251      Lin-Lin
 636.779     14.4922      Lin-Lin
 636.9       14.2729      Lin-Lin
 637.021     13.9509      Lin-Lin
 637.208     13.3223      Lin-Lin
 637.434     12.5499      Lin-Lin
 637.583     12.122       Lin-Lin
 637.718     11.8109      Lin-Lin
 637.888     11.5111      Lin-Lin
 638.15      11.175       Lin-Lin
 638.436     10.8533      Lin-Lin
 638.575     10.7452      Lin-Lin
 638.686     10.722       Lin-Lin
 638.797     10.7757      Lin-Lin
 638.907     10.909       Lin-Lin
 639.232     11.4878      Lin-Lin
 639.329     11.5987      Lin-Lin
 639.412     11.6396      Lin-Lin
 639.44      11.6415      Lin-Lin
 639.551     11.5944      Lin-Lin
 639.694     11.4366      Lin-Lin
 639.963     11.083       Lin-Lin
 640.133     10.9307      Lin-Lin
 640.311     10.8516      Lin-Lin
 640.358     10.8469      Lin-Lin
 640.452     10.8678      Lin-Lin
 640.534     10.9323      Lin-Lin
 640.609     11.044       Lin-Lin
 640.696     11.2483      Lin-Lin
 640.772     11.5042      Lin-Lin
 640.853     11.8539      Lin-Lin
 640.966     12.4461      Lin-Lin
 641.128     13.3299      Lin-Lin
 641.215     13.7155      Lin-Lin
 641.284     13.9377      Lin-Lin
 641.346     14.0526      Lin-Lin
 641.399     14.0865      Lin-Lin
 641.463     14.0463      Lin-Lin
 641.52      13.9397      Lin-Lin
 641.596     13.7095      Lin-Lin
 641.701     13.2776      Lin-Lin
 641.915     12.269       Lin-Lin
 642.003     11.8963      Lin-Lin
 642.1       11.5449      Lin-Lin
 642.207     11.2314      Lin-Lin
 642.332     10.9507      Lin-Lin
 642.488     10.6929      Lin-Lin
 642.691     10.4496      Lin-Lin
 642.868     10.3089      Lin-Lin
 643.045     10.2468      Lin-Lin
 643.098     10.2431      Lin-Lin
 643.435     10.2742      Lin-Lin
 643.638     10.2344      Lin-Lin
 643.834     10.1783      Lin-Lin
 643.925     10.2134      Lin-Lin
 643.992     10.309       Lin-Lin
 644.037     10.4234      Lin-Lin
 644.08      10.5878      Lin-Lin
 644.117     10.7743      Lin-Lin
 644.153     11.0146      Lin-Lin
 644.189     11.3176      Lin-Lin
 644.221     11.6393      Lin-Lin
 644.25      11.9906      Lin-Lin
 644.279     12.3978      Lin-Lin
 644.308     12.8688      Lin-Lin
 644.338     13.4043      Lin-Lin
 644.367     14.0071      Lin-Lin
 644.397     14.6793      Lin-Lin
 644.427     15.4417      Lin-Lin
 644.457     16.2778      Lin-Lin
 644.487     17.1855      Lin-Lin
 644.531     18.6274      Lin-Lin
 644.572     20.0971      Lin-Lin
 644.627     22.192       Lin-Lin
 644.763     27.5654      Lin-Lin
 644.812     29.3779      Lin-Lin
 644.85      30.661       Lin-Lin
 644.892     31.9502      Lin-Lin
