#LIBRARY    ENDF/B-VIII.b4
#REACTION   O-16(N,G)O-17,SIG
#NUCLEUS    O-16
#MF         3
#MT         102
#E,eV        Sig,b        Interpolation
 2.43386E+07 0.000196664  Lin-Lin
 2.4682E+07  0.000190684  Lin-Lin
 2.50302E+07 0.00018462   Lin-Lin
 2.53833E+07 0.000178471  Lin-Lin
 2.57414E+07 0.000172234  Lin-Lin
 2.6E+07     0.000167732  Lin-Lin
 2.63668E+07 0.000159845  Lin-Lin
 2.67388E+07 0.000151848  Lin-Lin
 2.7116E+07  0.000143738  Lin-Lin
 2.74986E+07 0.000135513  Lin-Lin
 2.78866E+07 0.000127172  Lin-Lin
 2.8E+07     0.000124733  Lin-Lin
 2.8395E+07  0.000117854  Lin-Lin
 2.87956E+07 0.000110877  Lin-Lin
 2.92019E+07 0.000103802  Lin-Lin
 2.96139E+07 9.66271E-05  Lin-Lin
 3E+07       8.99026E-05  Lin-Lin
 3E+07       0            Lin-Lin
 3.04233E+07 0            Lin-Lin
 3.08525E+07 0            Lin-Lin
 3.12877E+07 0            Lin-Lin
 3.17292E+07 0            Lin-Lin
 3.21768E+07 0            Lin-Lin
 3.26308E+07 0            Lin-Lin
 3.30911E+07 0            Lin-Lin
 3.3558E+07  0            Lin-Lin
 3.40314E+07 0            Lin-Lin
 3.45115E+07 0            Lin-Lin
 3.49984E+07 0            Lin-Lin
 3.54922E+07 0            Lin-Lin
 3.59929E+07 0            Lin-Lin
 3.65007E+07 0            Lin-Lin
 3.70157E+07 0            Lin-Lin
 3.75379E+07 0            Lin-Lin
 3.80675E+07 0            Lin-Lin
 3.86046E+07 0            Lin-Lin
 3.91492E+07 0            Lin-Lin
 3.97015E+07 0            Lin-Lin
 4.02617E+07 0            Lin-Lin
 4.08297E+07 0            Lin-Lin
 4.14057E+07 0            Lin-Lin
 4.19899E+07 0            Lin-Lin
 4.25823E+07 0            Lin-Lin
 4.3183E+07  0            Lin-Lin
 4.37923E+07 0            Lin-Lin
 4.44101E+07 0            Lin-Lin
 4.50366E+07 0            Lin-Lin
 4.5672E+07  0            Lin-Lin
 4.63164E+07 0            Lin-Lin
 4.69698E+07 0            Lin-Lin
 4.76325E+07 0            Lin-Lin
 4.83045E+07 0            Lin-Lin
 4.8986E+07  0            Lin-Lin
 4.96771E+07 0            Lin-Lin
 5.03779E+07 0            Lin-Lin
 5.10887E+07 0            Lin-Lin
 5.18094E+07 0            Lin-Lin
 5.25404E+07 0            Lin-Lin
 5.32816E+07 0            Lin-Lin
 5.40333E+07 0            Lin-Lin
 5.47956E+07 0            Lin-Lin
 5.55687E+07 0            Lin-Lin
 5.63527E+07 0            Lin-Lin
 5.71477E+07 0            Lin-Lin
 5.7954E+07  0            Lin-Lin
 5.87716E+07 0            Lin-Lin
 5.96008E+07 0            Lin-Lin
 6.04416E+07 0            Lin-Lin
 6.12943E+07 0            Lin-Lin
 6.21591E+07 0            Lin-Lin
 6.30361E+07 0            Lin-Lin
 6.39254E+07 0            Lin-Lin
 6.48272E+07 0            Lin-Lin
 6.57418E+07 0            Lin-Lin
 6.66693E+07 0            Lin-Lin
 6.76099E+07 0            Lin-Lin
 6.85638E+07 0            Lin-Lin
 6.95311E+07 0            Lin-Lin
 7.05121E+07 0            Lin-Lin
 7.15068E+07 0            Lin-Lin
 7.25157E+07 0            Lin-Lin
 7.35388E+07 0            Lin-Lin
 7.45762E+07 0            Lin-Lin
 7.56284E+07 0            Lin-Lin
 7.66954E+07 0            Lin-Lin
 7.77774E+07 0            Lin-Lin
 7.88747E+07 0            Lin-Lin
 7.99875E+07 0            Lin-Lin
 8.1116E+07  0            Lin-Lin
 8.22604E+07 0            Lin-Lin
 8.34209E+07 0            Lin-Lin
 8.45978E+07 0            Lin-Lin
 8.57913E+07 0            Lin-Lin
 8.70017E+07 0            Lin-Lin
 8.82291E+07 0            Lin-Lin
 8.94739E+07 0            Lin-Lin
 9.07362E+07 0            Lin-Lin
 9.20163E+07 0            Lin-Lin
 9.33145E+07 0            Lin-Lin
 9.4631E+07  0            Lin-Lin
 9.59661E+07 0            Lin-Lin
 9.732E+07   0            Lin-Lin
 9.8693E+07  0            Lin-Lin
 1.00085E+08 0            Lin-Lin
 1.01497E+08 0            Lin-Lin
 1.02929E+08 0            Lin-Lin
 1.04382E+08 0            Lin-Lin
 1.05854E+08 0            Lin-Lin
 1.07348E+08 0            Lin-Lin
 1.08862E+08 0            Lin-Lin
 1.10398E+08 0            Lin-Lin
 1.11955E+08 0            Lin-Lin
 1.13535E+08 0            Lin-Lin
 1.15137E+08 0            Lin-Lin
 1.16761E+08 0            Lin-Lin
 1.18408E+08 0            Lin-Lin
 1.20079E+08 0            Lin-Lin
 1.21773E+08 0            Lin-Lin
 1.23491E+08 0            Lin-Lin
 1.25233E+08 0            Lin-Lin
 1.27E+08    0            Lin-Lin
 1.28792E+08 0            Lin-Lin
 1.30609E+08 0            Lin-Lin
 1.32451E+08 0            Lin-Lin
 1.3432E+08  0            Lin-Lin
 1.36215E+08 0            Lin-Lin
 1.38137E+08 0            Lin-Lin
 1.40086E+08 0            Lin-Lin
 1.42062E+08 0            Lin-Lin
 1.44066E+08 0            Lin-Lin
 1.46099E+08 0            Lin-Lin
 1.4816E+08  0            Lin-Lin
 1.5E+08     0            Lin-Lin
#END
