#LIBRARY    ENDF/B-VIII.b4
#REACTION   U-235(N,G)U-236,SIG
#NUCLEUS    U-235
#MF         3
#MT         102
#E,eV        Sig,b        Interpolation
 781.278     4.34255      Lin-Lin
 781.318     4.11776      Lin-Lin
 781.357     3.92417      Lin-Lin
 781.393     3.77599      Lin-Lin
 781.431     3.64066      Lin-Lin
 781.471     3.52994      Lin-Lin
 781.503     3.46036      Lin-Lin
 781.54      3.4006       Lin-Lin
 781.581     3.35579      Lin-Lin
 781.616     3.33498      Lin-Lin
 781.645     3.32916      Lin-Lin
 781.681     3.33438      Lin-Lin
 781.721     3.35518      Lin-Lin
 781.78      3.40912      Lin-Lin
 781.844     3.49291      Lin-Lin
 781.92      3.61498      Lin-Lin
 782.055     3.83957      Lin-Lin
 782.124     3.9303       Lin-Lin
 782.178     3.98055      Lin-Lin
 782.24      4.0062       Lin-Lin
 782.261     4.00653      Lin-Lin
 782.307     3.99116      Lin-Lin
 782.351     3.95473      Lin-Lin
 782.394     3.89981      Lin-Lin
 782.452     3.79555      Lin-Lin
 782.5       3.6869       Lin-Lin
 782.562     3.52287      Lin-Lin
 782.63      3.31874      Lin-Lin
 782.759     2.91665      Lin-Lin
 782.83      2.71032      Lin-Lin
 782.889     2.55596      Lin-Lin
 782.948     2.42042      Lin-Lin
 783.005     2.30887      Lin-Lin
 783.061     2.21464      Lin-Lin
 783.124     2.12813      Lin-Lin
 783.179     2.06443      Lin-Lin
 783.263     1.98416      Lin-Lin
 783.363     1.90423      Lin-Lin
 783.479     1.82662      Lin-Lin
 783.536     1.79423      Lin-Lin
 783.604     1.7646       Lin-Lin
 783.662     1.74883      Lin-Lin
 783.708     1.74456      Lin-Lin
 783.759     1.7497       Lin-Lin
 783.81      1.76642      Lin-Lin
 783.852     1.78988      Lin-Lin
 783.903     1.83003      Lin-Lin
 783.953     1.88364      Lin-Lin
 784.004     1.9508       Lin-Lin
 784.052     2.02699      Lin-Lin
 784.098     2.11003      Lin-Lin
 784.156     2.23095      Lin-Lin
 784.208     2.35362      Lin-Lin
 784.272     2.51907      Lin-Lin
 784.331     2.68388      Lin-Lin
 784.404     2.90804      Lin-Lin
 784.531     3.32288      Lin-Lin
 784.654     3.72612      Lin-Lin
 784.722     3.93187      Lin-Lin
 784.794     4.12013      Lin-Lin
 784.847     4.23251      Lin-Lin
 784.893     4.30909      Lin-Lin
 784.947     4.36924      Lin-Lin
 784.998     4.39576      Lin-Lin
 785.017     4.39759      Lin-Lin
 785.059     4.38626      Lin-Lin
 785.107     4.34756      Lin-Lin
 785.152     4.28726      Lin-Lin
 785.201     4.1966       Lin-Lin
 785.256     4.06667      Lin-Lin
 785.311     3.91141      Lin-Lin
 785.38      3.68759      Lin-Lin
 785.47      3.36546      Lin-Lin
 785.635     2.74657      Lin-Lin
 785.712     2.47303      Lin-Lin
 785.787     2.22034      Lin-Lin
 785.836     2.06782      Lin-Lin
 785.885     1.92547      Lin-Lin
 785.934     1.79413      Lin-Lin
 785.974     1.69368      Lin-Lin
 786.023     1.58463      Lin-Lin
 786.056     1.51929      Lin-Lin
 786.088     1.46015      Lin-Lin
 786.121     1.4075       Lin-Lin
 786.153     1.36168      Lin-Lin
 786.186     1.32302      Lin-Lin
 786.219     1.29192      Lin-Lin
 786.249     1.26997      Lin-Lin
 786.28      1.25535      Lin-Lin
 786.31      1.24844      Lin-Lin
 786.32      1.24791      Lin-Lin
 786.351     1.25185      Lin-Lin
 786.381     1.26436      Lin-Lin
 786.412     1.28583      Lin-Lin
 786.442     1.31658      Lin-Lin
 786.473     1.35697      Lin-Lin
 786.504     1.40727      Lin-Lin
 786.534     1.46772      Lin-Lin
 786.557     1.52107      Lin-Lin
 786.584     1.58875      Lin-Lin
 786.61      1.66429      Lin-Lin
 786.637     1.74767      Lin-Lin
 786.674     1.87591      Lin-Lin
 786.709     2.01238      Lin-Lin
 786.744     2.16153      Lin-Lin
 786.779     2.32256      Lin-Lin
 786.814     2.49441      Lin-Lin
 786.866     2.76547      Lin-Lin
 786.937     3.16175      Lin-Lin
 787.059     3.85909      Lin-Lin
 787.127     4.22907      Lin-Lin
 787.187     4.52662      Lin-Lin
 787.237     4.7411       Lin-Lin
 787.287     4.92175      Lin-Lin
 787.328     5.04265      Lin-Lin
 787.359     5.11375      Lin-Lin
 787.401     5.18355      Lin-Lin
 787.437     5.21755      Lin-Lin
 787.468     5.22698      Lin-Lin
 787.516     5.20664      Lin-Lin
 787.563     5.14797      Lin-Lin
 787.614     5.04036      Lin-Lin
 787.663     4.90281      Lin-Lin
 787.708     4.74624      Lin-Lin
 787.761     4.53893      Lin-Lin
 787.835     4.21327      Lin-Lin
 788.001     3.44148      Lin-Lin
 788.054     3.20785      Lin-Lin
 788.108     2.98917      Lin-Lin
 788.157     2.80283      Lin-Lin
 788.203     2.64165      Lin-Lin
 788.253     2.48566      Lin-Lin
 788.3       2.3509       Lin-Lin
 788.341     2.24154      Lin-Lin
 788.391     2.12194      Lin-Lin
 788.451     1.99326      Lin-Lin
 788.512     1.87649      Lin-Lin
 788.573     1.77341      Lin-Lin
 788.633     1.68288      Lin-Lin
 788.677     1.62589      Lin-Lin
 788.721     1.57717      Lin-Lin
 788.764     1.53804      Lin-Lin
 788.798     1.51572      Lin-Lin
 788.831     1.50065      Lin-Lin
 788.864     1.49364      Lin-Lin
 788.875     1.49324      Lin-Lin
 788.908     1.49832      Lin-Lin
 788.942     1.51344      Lin-Lin
 788.966     1.53099      Lin-Lin
 788.993     1.55788      Lin-Lin
 789.02      1.59265      Lin-Lin
 789.047     1.63563      Lin-Lin
 789.073     1.68711      Lin-Lin
 789.1       1.7473       Lin-Lin
 789.127     1.81637      Lin-Lin
 789.154     1.89442      Lin-Lin
 789.189     2.00729      Lin-Lin
 789.22      2.1231       Lin-Lin
 789.252     2.25079      Lin-Lin
 789.283     2.38996      Lin-Lin
 789.315     2.54003      Lin-Lin
 789.36      2.77547      Lin-Lin
 789.41      3.05064      Lin-Lin
 789.478     3.46201      Lin-Lin
 789.662     4.61408      Lin-Lin
 789.725     4.98605      Lin-Lin
 789.785     5.3118       Lin-Lin
 789.839     5.57065      Lin-Lin
 789.892     5.79632      Lin-Lin
 789.936     5.95274      Lin-Lin
 789.983     6.0924       Lin-Lin
 790.019     6.17721      Lin-Lin
 790.071     6.26909      Lin-Lin
 790.121     6.32412      Lin-Lin
 790.171     6.34817      Lin-Lin
 790.188     6.34968      Lin-Lin
 790.256     6.32517      Lin-Lin
 790.313     6.27102      Lin-Lin
 790.393     6.15174      Lin-Lin
 790.486     5.95878      Lin-Lin
 790.564     5.7595       Lin-Lin
 790.636     5.54429      Lin-Lin
 790.718     5.27163      Lin-Lin
 790.801     4.95595      Lin-Lin
 790.902     4.53945      Lin-Lin
 791.117     3.59799      Lin-Lin
 791.186     3.3133       Lin-Lin
 791.247     3.08649      Lin-Lin
 791.304     2.89997      Lin-Lin
 791.342     2.79036      Lin-Lin
 791.379     2.69625      Lin-Lin
 791.414     2.6167       Lin-Lin
 791.458     2.53357      Lin-Lin
 791.497     2.47327      Lin-Lin
 791.537     2.42558      Lin-Lin
 791.582     2.38508      Lin-Lin
 791.627     2.35815      Lin-Lin
 791.672     2.34279      Lin-Lin
 791.725     2.3367       Lin-Lin
 791.81      2.34588      Lin-Lin
 791.96      2.38896      Lin-Lin
 792.136     2.43947      Lin-Lin
 792.234     2.45675      Lin-Lin
 792.312     2.46114      Lin-Lin
 792.38      2.45519      Lin-Lin
 792.449     2.43716      Lin-Lin
 792.505     2.4113       Lin-Lin
 792.568     2.36861      Lin-Lin
 792.636     2.30492      Lin-Lin
 792.701     2.22654      Lin-Lin
 792.763     2.13775      Lin-Lin
 792.842     2.00616      Lin-Lin
 792.966     1.78068      Lin-Lin
 793.063     1.60326      Lin-Lin
 793.119     1.51109      Lin-Lin
 793.164     1.4423       Lin-Lin
 793.209     1.38044      Lin-Lin
 793.254     1.32624      Lin-Lin
 793.303     1.27619      Lin-Lin
 793.347     1.23936      Lin-Lin
 793.392     1.21042      Lin-Lin
 793.437     1.18891      Lin-Lin
 793.481     1.17417      Lin-Lin
 793.526     1.1654       Lin-Lin
 793.585     1.16143      Lin-Lin
 793.645     1.16432      Lin-Lin
 793.74      1.17844      Lin-Lin
 793.848     1.20296      Lin-Lin
 793.926     1.22591      Lin-Lin
 793.996     1.25243      Lin-Lin
 794.055     1.28238      Lin-Lin
 794.1       1.31137      Lin-Lin
 794.145     1.34776      Lin-Lin
 794.189     1.39341      Lin-Lin
 794.222     1.43393      Lin-Lin
 794.253     1.47901      Lin-Lin
 794.293     1.54736      Lin-Lin
 794.333     1.62884      Lin-Lin
 794.364     1.70042      Lin-Lin
 794.398     1.79158      Lin-Lin
 794.432     1.89503      Lin-Lin
 794.466     2.01154      Lin-Lin
 794.495     2.1182       Lin-Lin
 794.528     2.25726      Lin-Lin
 794.562     2.41033      Lin-Lin
 794.595     2.57765      Lin-Lin
 794.629     2.75929      Lin-Lin
 794.662     2.95509      Lin-Lin
 794.704     3.21605      Lin-Lin
 794.745     3.49695      Lin-Lin
 794.787     3.79615      Lin-Lin
 794.845     4.24144      Lin-Lin
 794.928     4.91622      Lin-Lin
 795.077     6.15696      Lin-Lin
 795.151     6.73928      Lin-Lin
 795.201     7.097        Lin-Lin
 795.251     7.42312      Lin-Lin
 795.297     7.69567      Lin-Lin
 795.341     7.91817      Lin-Lin
 795.395     8.14911      Lin-Lin
 795.451     8.33486      Lin-Lin
 795.496     8.44127      Lin-Lin
 795.548     8.52069      Lin-Lin
 795.599     8.55479      Lin-Lin
 795.623     8.55643      Lin-Lin
 795.673     8.53159      Lin-Lin
 795.731     8.45822      Lin-Lin
 795.789     8.34108      Lin-Lin
 795.854     8.16201      Lin-Lin
 795.908     7.98244      Lin-Lin
 795.983     7.68378      Lin-Lin
 796.075     7.25672      Lin-Lin
 796.18      6.71956      Lin-Lin
 796.365     5.7256       Lin-Lin
 796.444     5.33188      Lin-Lin
 796.522     4.98016      Lin-Lin
 796.589     4.71269      Lin-Lin
 796.663     4.45947      Lin-Lin
 796.721     4.28479      Lin-Lin
 796.775     4.14444      Lin-Lin
 796.834     4.00752      Lin-Lin
 796.909     3.86074      Lin-Lin
 797.008     3.69568      Lin-Lin
 797.086     3.58783      Lin-Lin
 797.169     3.49269      Lin-Lin
 797.251     3.42129      Lin-Lin
 797.328     3.3776       Lin-Lin
 797.404     3.36012      Lin-Lin
 797.412     3.35982      Lin-Lin
 797.49      3.37184      Lin-Lin
 797.561     3.40444      Lin-Lin
 797.693     3.49795      Lin-Lin
 797.804     3.57633      Lin-Lin
 797.875     3.6081       Lin-Lin
 797.934     3.61682      Lin-Lin
 797.999     3.60422      Lin-Lin
 798.067     3.56476      Lin-Lin
 798.139     3.49687      Lin-Lin
 798.229     3.38455      Lin-Lin
 798.372     3.18643      Lin-Lin
 798.439     3.10468      Lin-Lin
 798.511     3.03323      Lin-Lin
 798.562     2.99561      Lin-Lin
 798.621     2.96526      Lin-Lin
 798.703     2.94655      Lin-Lin
 798.731     2.94529      Lin-Lin
 798.821     2.95525      Lin-Lin
 798.926     2.98695      Lin-Lin
 799.023     3.0319       Lin-Lin
 799.103     3.08298      Lin-Lin
 799.179     3.14779      Lin-Lin
 799.255     3.23321      Lin-Lin
 799.33      3.33989      Lin-Lin
 799.405     3.46818      Lin-Lin
 799.529     3.7143       Lin-Lin
 799.643     3.93948      Lin-Lin
 799.714     4.05904      Lin-Lin
 799.78      4.14557      Lin-Lin
 799.849     4.20554      Lin-Lin
 799.917     4.23203      Lin-Lin
 799.944     4.23418      Lin-Lin
 800.018     4.21917      Lin-Lin
 800.221     4.11418      Lin-Lin
 800.274     4.10037      Lin-Lin
 800.302     4.09941      Lin-Lin
 800.357     4.11388      Lin-Lin
 800.407     4.14857      Lin-Lin
 800.459     4.21012      Lin-Lin
 800.517     4.30856      Lin-Lin
 800.567     4.41838      Lin-Lin
 800.62      4.55755      Lin-Lin
 800.674     4.72162      Lin-Lin
 800.765     5.03144      Lin-Lin
 800.908     5.53247      Lin-Lin
 800.971     5.72924      Lin-Lin
 801.031     5.88664      Lin-Lin
 801.088     6.00466      Lin-Lin
 801.144     6.08485      Lin-Lin
 801.201     6.13065      Lin-Lin
 801.242     6.14039      Lin-Lin
 801.293     6.12754      Lin-Lin
 801.359     6.07364      Lin-Lin
 801.433     5.9727       Lin-Lin
 801.528     5.80025      Lin-Lin
 801.932     4.95756      Lin-Lin
 802.066     4.69634      Lin-Lin
 802.124     4.59667      Lin-Lin
 802.182     4.51821      Lin-Lin
 802.239     4.4719       Lin-Lin
 802.269     4.46417      Lin-Lin
 802.312     4.47912      Lin-Lin
 802.349     4.52298      Lin-Lin
 802.376     4.57504      Lin-Lin
 802.403     4.64669      Lin-Lin
 802.43      4.73995      Lin-Lin
 802.457     4.85686      Lin-Lin
 802.484     4.99939      Lin-Lin
 802.511     5.16938      Lin-Lin
 802.538     5.36858      Lin-Lin
 802.564     5.58626      Lin-Lin
 802.588     5.81913      Lin-Lin
 802.612     6.07301      Lin-Lin
 802.635     6.34682      Lin-Lin
 802.67      6.80517      Lin-Lin
 802.705     7.32078      Lin-Lin
 802.74      7.89261      Lin-Lin
 802.775     8.51841      Lin-Lin
 802.819     9.39295      Lin-Lin
 802.869     10.4462      Lin-Lin
 802.932     11.8783      Lin-Lin
 803.065     14.9855      Lin-Lin
 803.119     16.1655      Lin-Lin
 803.165     17.0803      Lin-Lin
 803.212     17.9145      Lin-Lin
 803.255     18.5304      Lin-Lin
 803.292     18.9584      Lin-Lin
 803.335     19.3089      Lin-Lin
 803.376     19.4991      Lin-Lin
 803.408     19.5424      Lin-Lin
 803.442     19.4908      Lin-Lin
 803.473     19.3496      Lin-Lin
 803.505     19.1214      Lin-Lin
 803.543     18.7509      Lin-Lin
 803.585     18.2007      Lin-Lin
 803.625     17.5758      Lin-Lin
 803.675     16.67        Lin-Lin
 803.733     15.479       Lin-Lin
 803.815     13.6693      Lin-Lin
 803.93      11.0534      Lin-Lin
 803.986     9.86006      Lin-Lin
 804.03      8.96251      Lin-Lin
 804.072     8.15651      Lin-Lin
 804.108     7.50883      Lin-Lin
 804.15      6.80606      Lin-Lin
 804.186     6.24478      Lin-Lin
 804.22      5.76325      Lin-Lin
 804.253     5.32235      Lin-Lin
 804.282     4.97098      Lin-Lin
 804.317     4.57204      Lin-Lin
 804.354     4.19621      Lin-Lin
 804.384     3.91626      Lin-Lin
 804.414     3.6599       Lin-Lin
 804.444     3.42337      Lin-Lin
 804.474     3.20755      Lin-Lin
 804.505     3.0129       Lin-Lin
 804.535     2.83842      Lin-Lin
 804.566     2.6832       Lin-Lin
 804.596     2.54964      Lin-Lin
 804.624     2.43853      Lin-Lin
 804.652     2.34203      Lin-Lin
 804.68      2.25966      Lin-Lin
 804.709     2.19096      Lin-Lin
 804.737     2.13552      Lin-Lin
 804.766     2.09231      Lin-Lin
 804.794     2.06205      Lin-Lin
 804.823     2.04439      Lin-Lin
 804.852     2.03895      Lin-Lin
 804.878     2.04413      Lin-Lin
 804.903     2.0585       Lin-Lin
 804.934     2.08748      Lin-Lin
 804.961     2.12361      Lin-Lin
 804.989     2.16913      Lin-Lin
 805.03      2.25411      Lin-Lin
 805.067     2.34666      Lin-Lin
 805.098     2.43658      Lin-Lin
 805.133     2.54715      Lin-Lin
 805.182     2.71792      Lin-Lin
 805.246     2.96834      Lin-Lin
 805.326     3.30221      Lin-Lin
 805.431     3.7546       Lin-Lin
 805.497     4.02265      Lin-Lin
 805.555     4.23837      Lin-Lin
 805.606     4.40316      Lin-Lin
 805.648     4.52321      Lin-Lin
 805.696     4.63566      Lin-Lin
 805.751     4.73299      Lin-Lin
 805.797     4.78928      Lin-Lin
 805.842     4.82288      Lin-Lin
 805.893     4.83547      Lin-Lin
 805.959     4.81803      Lin-Lin
 806.013     4.78148      Lin-Lin
 806.087     4.70638      Lin-Lin
 806.353     4.37292      Lin-Lin
 806.502     4.21462      Lin-Lin
 806.847     3.90141      Lin-Lin
 806.941     3.79837      Lin-Lin
 807.044     3.6602       Lin-Lin
 807.118     3.54073      Lin-Lin
 807.205     3.37463      Lin-Lin
 807.288     3.1923       Lin-Lin
 807.383     2.95619      Lin-Lin
 807.601     2.38948      Lin-Lin
 807.671     2.21901      Lin-Lin
 807.745     2.05408      Lin-Lin
 807.812     1.91965      Lin-Lin
 807.86      1.83136      Lin-Lin
 807.917     1.73477      Lin-Lin
 807.992     1.61896      Lin-Lin
 808.089     1.4817       Lin-Lin
 808.22      1.31012      Lin-Lin
 808.325     1.1781       Lin-Lin
 808.386     1.10451      Lin-Lin
 808.449     1.03392      Lin-Lin
 808.512     0.970193     Lin-Lin
 808.544     0.941538     Lin-Lin
 808.594     0.901304     Lin-Lin
 808.631     0.875603     Lin-Lin
 808.668     0.854002     Lin-Lin
 808.706     0.83665      Lin-Lin
 808.743     0.82361      Lin-Lin
 808.782     0.814573     Lin-Lin
 808.821     0.810094     Lin-Lin
 808.841     0.809506     Lin-Lin
 808.88      0.811481     Lin-Lin
 808.923     0.818418     Lin-Lin
 808.972     0.83146      Lin-Lin
 809.021     0.849839     Lin-Lin
 809.071     0.87324      Lin-Lin
 809.136     0.910313     Lin-Lin
 809.201     0.954752     Lin-Lin
 809.254     0.997404     Lin-Lin
 809.308     1.04607      Lin-Lin
 809.358     1.09749      Lin-Lin
 809.405     1.15256      Lin-Lin
 809.455     1.21781      Lin-Lin
 809.506     1.29307      Lin-Lin
 809.559     1.37933      Lin-Lin
 809.591     1.43737      Lin-Lin
 809.652     1.55579      Lin-Lin
 809.713     1.68451      Lin-Lin
 809.833     1.95591      Lin-Lin
 809.936     2.18405      Lin-Lin
 810.007     2.3257       Lin-Lin
 810.058     2.41337      Lin-Lin
 810.103     2.48005      Lin-Lin
 810.152     2.53673      Lin-Lin
 810.192     2.57046      Lin-Lin
 810.235     2.59372      Lin-Lin
 810.27      2.60224      Lin-Lin
 810.291     2.60275      Lin-Lin
 810.341     2.59034      Lin-Lin
 810.392     2.55893      Lin-Lin
 810.438     2.51511      Lin-Lin
 810.493     2.44538      Lin-Lin
 810.554     2.34801      Lin-Lin
 810.615     2.23455      Lin-Lin
 810.699     2.06374      Lin-Lin
 810.83      1.7849       Lin-Lin
 810.893     1.66191      Lin-Lin
 810.948     1.56345      Lin-Lin
 810.998     1.48884      Lin-Lin
 811.031     1.44675      Lin-Lin
 811.063     1.41156      Lin-Lin
 811.103     1.37913      Lin-Lin
 811.138     1.36039      Lin-Lin
 811.173     1.35134      Lin-Lin
 811.187     1.35055      Lin-Lin
 811.219     1.35502      Lin-Lin
 811.246     1.36606      Lin-Lin
 811.274     1.38388      Lin-Lin
 811.302     1.40855      Lin-Lin
 811.329     1.43995      Lin-Lin
 811.356     1.47779      Lin-Lin
 811.393     1.53857      Lin-Lin
 811.429     1.61093      Lin-Lin
 811.465     1.69449      Lin-Lin
 811.505     1.79687      Lin-Lin
 811.544     1.91098      Lin-Lin
 811.583     2.03586      Lin-Lin
 811.638     2.22656      Lin-Lin
 811.685     2.40223      Lin-Lin
 811.764     2.71224      Lin-Lin
 811.905     3.28131      Lin-Lin
 811.98      3.55955      Lin-Lin
 812.039     3.75516      Lin-Lin
 812.08      3.87522      Lin-Lin
 812.133     4.00513      Lin-Lin
 812.184     4.1008       Lin-Lin
 812.232     4.16206      Lin-Lin
 812.282     4.19432      Lin-Lin
 812.307     4.19853      Lin-Lin
 812.357     4.18247      Lin-Lin
 812.408     4.1343       Lin-Lin
 812.463     4.0493       Lin-Lin
 812.519     3.9308       Lin-Lin
 812.581     3.76978      Lin-Lin
 812.647     3.57091      Lin-Lin
 812.846     2.92297      Lin-Lin
 812.919     2.70454      Lin-Lin
 812.979     2.54155      Lin-Lin
 813.034     2.4098       Lin-Lin
 813.079     2.31675      Lin-Lin
 813.114     2.25371      Lin-Lin
 813.156     2.18936      Lin-Lin
 813.192     2.14331      Lin-Lin
 813.239     2.09819      Lin-Lin
 813.285     2.06848      Lin-Lin
 813.33      2.05435      Lin-Lin
 813.359     2.05277      Lin-Lin
 813.403     2.06153      Lin-Lin
 813.447     2.0832       Lin-Lin
 813.496     2.12133      Lin-Lin
 813.554     2.18444      Lin-Lin
 813.616     2.27023      Lin-Lin
 813.692     2.39516      Lin-Lin
 813.901     2.78151      Lin-Lin
 813.975     2.90495      Lin-Lin
 814.044     3.00016      Lin-Lin
 814.098     3.06102      Lin-Lin
 814.157     3.10946      Lin-Lin
 814.207     3.13505      Lin-Lin
 814.274     3.14769      Lin-Lin
 814.334     3.13839      Lin-Lin
 814.403     3.1058       Lin-Lin
 814.484     3.04275      Lin-Lin
 814.59      2.93476      Lin-Lin
 814.724     2.78832      Lin-Lin
 814.797     2.72259      Lin-Lin
 814.866     2.67787      Lin-Lin
 814.918     2.65926      Lin-Lin
 814.963     2.65505      Lin-Lin
 815.018     2.66619      Lin-Lin
 815.066     2.69093      Lin-Lin
 815.128     2.74234      Lin-Lin
 815.188     2.81064      Lin-Lin
 815.247     2.89347      Lin-Lin
 815.427     3.17403      Lin-Lin
 815.494     3.26166      Lin-Lin
 815.545     3.31418      Lin-Lin
 815.602     3.35175      Lin-Lin
 815.652     3.36452      Lin-Lin
 815.706     3.3549       Lin-Lin
 815.758     3.3224       Lin-Lin
 815.805     3.27419      Lin-Lin
 815.868     3.18445      Lin-Lin
 815.938     3.05783      Lin-Lin
 816.047     2.82911      Lin-Lin
 816.125     2.66344      Lin-Lin
 816.196     2.52741      Lin-Lin
 816.256     2.42664      Lin-Lin
 816.306     2.35638      Lin-Lin
 816.365     2.2921       Lin-Lin
 816.414     2.25171      Lin-Lin
 816.464     2.22369      Lin-Lin
 816.524     2.20448      Lin-Lin
 816.594     2.19768      Lin-Lin
 816.68      2.20663      Lin-Lin
 816.785     2.23546      Lin-Lin
 816.863     2.2693       Lin-Lin
 816.942     2.31826      Lin-Lin
 817         2.3671       Lin-Lin
 817.056     2.42819      Lin-Lin
 817.093     2.47668      Lin-Lin
 817.15      2.56458      Lin-Lin
 817.207     2.66935      Lin-Lin
 817.258     2.77721      Lin-Lin
 817.309     2.89599      Lin-Lin
 817.49      3.35489      Lin-Lin
 817.572     3.54185      Lin-Lin
 817.64      3.66918      Lin-Lin
 817.69      3.74116      Lin-Lin
 817.75      3.80125      Lin-Lin
 817.792     3.82587      Lin-Lin
 817.853     3.83833      Lin-Lin
 817.939     3.81953      Lin-Lin
 818.076     3.7639       Lin-Lin
 818.121     3.75711      Lin-Lin
 818.17      3.76545      Lin-Lin
 818.222     3.79798      Lin-Lin
 818.263     3.84358      Lin-Lin
 818.307     3.91493      Lin-Lin
 818.345     3.99626      Lin-Lin
 818.384     4.09531      Lin-Lin
 818.442     4.27479      Lin-Lin
 818.489     4.44627      Lin-Lin
 818.574     4.78774      Lin-Lin
 818.682     5.23432      Lin-Lin
 818.737     5.43376      Lin-Lin
 818.784     5.58235      Lin-Lin
 818.827     5.68955      Lin-Lin
 818.868     5.763        Lin-Lin
 818.909     5.80603      Lin-Lin
 818.944     5.81712      Lin-Lin
 818.992     5.79197      Lin-Lin
 819.036     5.72711      Lin-Lin
 819.085     5.61264      Lin-Lin
 819.13      5.46862      Lin-Lin
 819.175     5.29309      Lin-Lin
 819.234     5.02711      Lin-Lin
 819.315     4.61322      Lin-Lin
 819.432     4.00118      Lin-Lin
 819.479     3.76551      Lin-Lin
 819.527     3.54628      Lin-Lin
 819.576     3.34494      Lin-Lin
 819.613     3.20779      Lin-Lin
 819.65      3.08558      Lin-Lin
 819.689     2.97367      Lin-Lin
 819.735     2.86115      Lin-Lin
 819.781     2.76917      Lin-Lin
 819.82      2.7053       Lin-Lin
 819.859     2.65225      Lin-Lin
 819.922     2.58437      Lin-Lin
 820.121     2.41335      Lin-Lin
 820.201     2.32932      Lin-Lin
 820.285     2.22219      Lin-Lin
 820.443     2.00184      Lin-Lin
 820.5       1.93573      Lin-Lin
 820.534     1.90407      Lin-Lin
 820.568     1.88151      Lin-Lin
 820.603     1.87016      Lin-Lin
 820.62      1.86938      Lin-Lin
 820.649     1.87654      Lin-Lin
 820.679     1.89559      Lin-Lin
 820.708     1.92787      Lin-Lin
 820.737     1.97469      Lin-Lin
 820.762     2.02522      Lin-Lin
 820.786     2.0872       Lin-Lin
 820.81      2.16129      Lin-Lin
 820.834     2.24806      Lin-Lin
 820.859     2.34806      Lin-Lin
 820.883     2.46177      Lin-Lin
 820.907     2.58958      Lin-Lin
 820.931     2.73182      Lin-Lin
 820.956     2.88872      Lin-Lin
 820.98      3.0604       Lin-Lin
 821.006     3.26632      Lin-Lin
 821.038     3.53249      Lin-Lin
 821.069     3.82293      Lin-Lin
 821.101     4.13672      Lin-Lin
 821.132     4.47254      Lin-Lin
 821.164     4.82865      Lin-Lin
 821.212     5.4101       Lin-Lin
 821.277     6.23496      Lin-Lin
 821.424     8.17794      Lin-Lin
 821.462     8.65415      Lin-Lin
 821.519     9.32331      Lin-Lin
 821.565     9.80109      Lin-Lin
 821.605     10.1674      Lin-Lin
 821.639     10.4378      Lin-Lin
 821.674     10.6644      Lin-Lin
 821.72      10.8967      Lin-Lin
 821.764     11.0336      Lin-Lin
 821.808     11.0908      Lin-Lin
 821.817     11.0924      Lin-Lin
 821.851     11.0684      Lin-Lin
 821.889     10.9894      Lin-Lin
 821.935     10.8204      Lin-Lin
 821.975     10.613       Lin-Lin
 822.018     10.3357      Lin-Lin
 822.078     9.8623       Lin-Lin
 822.146     9.2492       Lin-Lin
 822.232     8.38456      Lin-Lin
 822.359     7.09083      Lin-Lin
 822.426     6.45247      Lin-Lin
 822.47      6.05503      Lin-Lin
 822.511     5.71467      Lin-Lin
 822.544     5.46863      Lin-Lin
 822.581     5.21032      Lin-Lin
 822.617     4.98723      Lin-Lin
 822.651     4.79774      Lin-Lin
 822.686     4.63421      Lin-Lin
 822.721     4.49696      Lin-Lin
 822.752     4.39548      Lin-Lin
 822.794     4.29246      Lin-Lin
 822.832     4.23064      Lin-Lin
 822.87      4.19689      Lin-Lin
 822.908     4.18898      Lin-Lin
 822.946     4.20419      Lin-Lin
 822.99      4.24701      Lin-Lin
 823.034     4.31142      Lin-Lin
 823.097     4.42817      Lin-Lin
 823.22      4.6763       Lin-Lin
 823.284     4.78203      Lin-Lin
 823.342     4.84851      Lin-Lin
 823.394     4.87727      Lin-Lin
 823.416     4.88009      Lin-Lin
 823.463     4.86647      Lin-Lin
 823.52      4.81357      Lin-Lin
 823.565     4.74619      Lin-Lin
 823.623     4.62942      Lin-Lin
 823.688     4.46219      Lin-Lin
 823.769     4.22063      Lin-Lin
 823.987     3.50928      Lin-Lin
 824.076     3.23893      Lin-Lin
 824.151     3.03177      Lin-Lin
 824.228     2.84322      Lin-Lin
 824.286     2.71562      Lin-Lin
 824.359     2.57711      Lin-Lin
 824.414     2.48628      Lin-Lin
 824.471     2.40332      Lin-Lin
 824.529     2.33251      Lin-Lin
 824.586     2.27301      Lin-Lin
 824.644     2.22273      Lin-Lin
 824.743     2.15164      Lin-Lin
 824.988     2.00102      Lin-Lin
 825.11      1.91211      Lin-Lin
 825.384     1.68699      Lin-Lin
 825.474     1.61982      Lin-Lin
 825.563     1.55978      Lin-Lin
 825.652     1.50732      Lin-Lin
 825.751     1.45749      Lin-Lin
 825.848     1.41787      Lin-Lin
 825.933     1.3912       Lin-Lin
 826.008     1.37463      Lin-Lin
 826.098     1.36481      Lin-Lin
 826.142     1.3638       Lin-Lin
 826.226     1.36809      Lin-Lin
 826.492     1.40209      Lin-Lin
 826.61      1.40711      Lin-Lin
 826.769     1.4043       Lin-Lin
 826.854     1.40978      Lin-Lin
 826.921     1.42459      Lin-Lin
 826.971     1.44452      Lin-Lin
