#LIBRARY    ENDF/B-VIII.b4
#REACTION   O-16(N,EL)O-16-L0,SIG
#NUCLEUS    O-16
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 5.979E+06   0.742754     Lin-Lin
 5.98E+06    0.735915     Lin-Lin
 5.982E+06   0.727062     Lin-Lin
 5.984E+06   0.72814      Lin-Lin
 5.986E+06   0.748245     Lin-Lin
 5.98775E+06 0.794855     Lin-Lin
 5.988E+06   0.803182     Lin-Lin
 5.989E+06   0.857691     Lin-Lin
 5.98988E+06 0.907314     Lin-Lin
 5.99012E+06 0.926177     Lin-Lin
 5.9915E+06  1.056        Lin-Lin
 5.992E+06   1.10494      Lin-Lin
 5.993E+06   1.22629      Lin-Lin
 5.994E+06   1.34833      Lin-Lin
 5.99575E+06 1.53705      Lin-Lin
 5.996E+06   1.56093      Lin-Lin
 5.997E+06   1.61542      Lin-Lin
 5.998E+06   1.66387      Lin-Lin
 5.99825E+06 1.66618      Lin-Lin
 6E+06       1.66101      Lin-Lin
 6.002E+06   1.60205      Lin-Lin
 6.006E+06   1.45302      Lin-Lin
 6.008E+06   1.38794      Lin-Lin
 6.01E+06    1.33219      Lin-Lin
 6.012E+06   1.28483      Lin-Lin
 6.014E+06   1.24451      Lin-Lin
 6.016E+06   1.20995      Lin-Lin
 6.018E+06   1.18006      Lin-Lin
 6.021E+06   1.14242      Lin-Lin
 6.024E+06   1.1116       Lin-Lin
 6.026E+06   1.09237      Lin-Lin
 6.03E+06    1.06084      Lin-Lin
 6.034E+06   1.03448      Lin-Lin
 6.04E+06    1.00191      Lin-Lin
 6.046E+06   0.975659     Lin-Lin
 6.052E+06   0.955337     Lin-Lin
 6.057E+06   0.945175     Lin-Lin
 6.058E+06   0.94414      Lin-Lin
 6.06E+06    0.944458     Lin-Lin
 6.062E+06   0.948735     Lin-Lin
 6.064E+06   0.959739     Lin-Lin
 6.066E+06   0.983194     Lin-Lin
 6.0675E+06  1.01863      Lin-Lin
 6.068E+06   1.03231      Lin-Lin
 6.069E+06   1.08412      Lin-Lin
 6.07E+06    1.13956      Lin-Lin
 6.07038E+06 1.17151      Lin-Lin
 6.07075E+06 1.21081      Lin-Lin
 6.07112E+06 1.2575       Lin-Lin
 6.0715E+06  1.31339      Lin-Lin
 6.07188E+06 1.38109      Lin-Lin
 6.07212E+06 1.43365      Lin-Lin
 6.07238E+06 1.49278      Lin-Lin
 6.07262E+06 1.55953      Lin-Lin
 6.07288E+06 1.63411      Lin-Lin
 6.07312E+06 1.71696      Lin-Lin
 6.0735E+06  1.85556      Lin-Lin
 6.07438E+06 2.21408      Lin-Lin
 6.0745E+06  2.26146      Lin-Lin
 6.07475E+06 2.34363      Lin-Lin
 6.07494E+06 2.39548      Lin-Lin
 6.07512E+06 2.42944      Lin-Lin
 6.07538E+06 2.45166      Lin-Lin
 6.07544E+06 2.45338      Lin-Lin
 6.07556E+06 2.44891      Lin-Lin
 6.07575E+06 2.42515      Lin-Lin
 6.07594E+06 2.39016      Lin-Lin
 6.07612E+06 2.33979      Lin-Lin
 6.07638E+06 2.25519      Lin-Lin
 6.07662E+06 2.16058      Lin-Lin
 6.07725E+06 1.90858      Lin-Lin
 6.0775E+06  1.81313      Lin-Lin
 6.07788E+06 1.68461      Lin-Lin
 6.07812E+06 1.60847      Lin-Lin
 6.07838E+06 1.54027      Lin-Lin
 6.07862E+06 1.47935      Lin-Lin
 6.079E+06   1.40055      Lin-Lin
 6.07938E+06 1.33547      Lin-Lin
 6.07962E+06 1.2981       Lin-Lin
 6.08E+06    1.25005      Lin-Lin
 6.08038E+06 1.21043      Lin-Lin
 6.08075E+06 1.17748      Lin-Lin
 6.081E+06   1.15843      Lin-Lin
 6.0815E+06  1.12719      Lin-Lin
 6.082E+06   1.10376      Lin-Lin
 6.0835E+06  1.06691      Lin-Lin
 6.084E+06   1.05646      Lin-Lin
 6.08425E+06 1.05544      Lin-Lin
 6.086E+06   1.05848      Lin-Lin
 6.088E+06   1.0913       Lin-Lin
 6.091E+06   1.16266      Lin-Lin
 6.092E+06   1.18524      Lin-Lin
 6.094E+06   1.21329      Lin-Lin
 6.096E+06   1.2187       Lin-Lin
 6.098E+06   1.20616      Lin-Lin
 6.1E+06     1.18354      Lin-Lin
 6.105E+06   1.11854      Lin-Lin
 6.108E+06   1.08423      Lin-Lin
 6.11E+06    1.06464      Lin-Lin
 6.114E+06   1.03208      Lin-Lin
 6.118E+06   1.00661      Lin-Lin
 6.122E+06   0.986447     Lin-Lin
 6.128E+06   0.963229     Lin-Lin
 6.135E+06   0.943362     Lin-Lin
 6.14E+06    0.932411     Lin-Lin
 6.15E+06    0.91578      Lin-Lin
 6.165E+06   0.89857      Lin-Lin
 6.19E+06    0.879095     Lin-Lin
 6.22E+06    0.862657     Lin-Lin
 6.245E+06   0.854866     Lin-Lin
 6.255E+06   0.853843     Lin-Lin
 6.2725E+06  0.856119     Lin-Lin
 6.29E+06    0.862988     Lin-Lin
 6.305E+06   0.873874     Lin-Lin
 6.3175E+06  0.8882       Lin-Lin
 6.325E+06   0.901255     Lin-Lin
 6.3325E+06  0.920798     Lin-Lin
 6.3375E+06  0.9373       Lin-Lin
 6.3425E+06  0.957438     Lin-Lin
 6.345E+06   0.968514     Lin-Lin
 6.35E+06    0.99494      Lin-Lin
 6.355E+06   1.02704      Lin-Lin
 6.36E+06    1.06533      Lin-Lin
 6.364E+06   1.10093      Lin-Lin
 6.368E+06   1.14294      Lin-Lin
 6.374E+06   1.21444      Lin-Lin
 6.383E+06   1.32826      Lin-Lin
 6.3855E+06  1.3538       Lin-Lin
 6.387E+06   1.36772      Lin-Lin
 6.39E+06    1.38804      Lin-Lin
 6.392E+06   1.39692      Lin-Lin
 6.394E+06   1.39992      Lin-Lin
 6.396E+06   1.39547      Lin-Lin
 6.398E+06   1.3824       Lin-Lin
 6.4E+06     1.36098      Lin-Lin
 6.402E+06   1.33154      Lin-Lin
 6.404E+06   1.29472      Lin-Lin
 6.406E+06   1.25164      Lin-Lin
 6.41E+06    1.15389      Lin-Lin
 6.415E+06   1.02718      Lin-Lin
 6.418E+06   0.956431     Lin-Lin
 6.42E+06    0.913103     Lin-Lin
 6.422E+06   0.872853     Lin-Lin
 6.425E+06   0.818328     Lin-Lin
 6.43E+06    0.744698     Lin-Lin
 6.435E+06   0.690591     Lin-Lin
 6.44E+06    0.651538     Lin-Lin
 6.445E+06   0.622095     Lin-Lin
 6.45E+06    0.600695     Lin-Lin
 6.455E+06   0.585642     Lin-Lin
 6.46E+06    0.5747       Lin-Lin
 6.465E+06   0.566815     Lin-Lin
 6.475E+06   0.554541     Lin-Lin
 6.48E+06    0.54691      Lin-Lin
 6.485E+06   0.541592     Lin-Lin
 6.495E+06   0.534077     Lin-Lin
 6.51E+06    0.518812     Lin-Lin
 6.52E+06    0.510118     Lin-Lin
 6.53E+06    0.503293     Lin-Lin
 6.54E+06    0.502788     Lin-Lin
 6.55E+06    0.5117       Lin-Lin
 6.56E+06    0.533714     Lin-Lin
 6.57E+06    0.570188     Lin-Lin
 6.58E+06    0.611697     Lin-Lin
 6.59E+06    0.647868     Lin-Lin
 6.6E+06     0.690999     Lin-Lin
 6.61E+06    0.730328     Lin-Lin
 6.62E+06    0.760426     Lin-Lin
 6.63E+06    0.781983     Lin-Lin
 6.65E+06    0.811266     Lin-Lin
 6.657E+06   0.83542      Lin-Lin
 6.665E+06   0.871705     Lin-Lin
 6.667E+06   0.881328     Lin-Lin
 6.6695E+06  0.888488     Lin-Lin
 6.67E+06    0.888961     Lin-Lin
 6.6715E+06  0.887085     Lin-Lin
 6.673E+06   0.880525     Lin-Lin
 6.674E+06   0.875179     Lin-Lin
 6.678E+06   0.84752      Lin-Lin
 6.681E+06   0.832217     Lin-Lin
 6.684E+06   0.822966     Lin-Lin
 6.688E+06   0.816465     Lin-Lin
 6.6975E+06  0.811011     Lin-Lin
 6.71E+06    0.804534     Lin-Lin
 6.72E+06    0.807618     Lin-Lin
 6.735E+06   0.818976     Lin-Lin
 6.75E+06    0.834531     Lin-Lin
 6.76E+06    0.850404     Lin-Lin
 6.77E+06    0.874439     Lin-Lin
 6.78E+06    0.913662     Lin-Lin
 6.79E+06    0.981025     Lin-Lin
 6.8E+06     1.09869      Lin-Lin
 6.81E+06    1.27905      Lin-Lin
 6.82E+06    1.34163      Lin-Lin
 6.82375E+06 1.24879      Lin-Lin
 6.83E+06    1.09108      Lin-Lin
 6.84E+06    0.860264     Lin-Lin
 6.85E+06    0.762559     Lin-Lin
 6.86E+06    0.716895     Lin-Lin
 6.87E+06    0.689275     Lin-Lin
 6.88E+06    0.668075     Lin-Lin
 6.89E+06    0.657795     Lin-Lin
 6.9E+06     0.6554       Lin-Lin
 6.91E+06    0.655045     Lin-Lin
 6.93E+06    0.659701     Lin-Lin
 6.95E+06    0.658115     Lin-Lin
 6.96E+06    0.659923     Lin-Lin
 6.97E+06    0.66518      Lin-Lin
 6.98E+06    0.674324     Lin-Lin
 6.99E+06    0.685707     Lin-Lin
 7E+06       0.699198     Lin-Lin
 7.01E+06    0.716285     Lin-Lin
 7.03E+06    0.745808     Lin-Lin
 7.04E+06    0.764498     Lin-Lin
 7.05E+06    0.779182     Lin-Lin
 7.06E+06    0.787082     Lin-Lin
 7.07E+06    0.777817     Lin-Lin
 7.08E+06    0.762135     Lin-Lin
 7.1E+06     0.735193     Lin-Lin
 7.1125E+06  0.725013     Lin-Lin
 7.12E+06    0.722103     Lin-Lin
 7.125E+06   0.717921     Lin-Lin
 7.14E+06    0.672703     Lin-Lin
 7.145E+06   0.660935     Lin-Lin
 7.155E+06   0.643193     Lin-Lin
 7.16E+06    0.640761     Lin-Lin
 7.165E+06   0.648166     Lin-Lin
 7.17E+06    0.667765     Lin-Lin
 7.175E+06   0.702509     Lin-Lin
 7.18E+06    0.764973     Lin-Lin
 7.185E+06   0.854346     Lin-Lin
 7.19E+06    0.959747     Lin-Lin
 7.195E+06   1.0873       Lin-Lin
 7.2E+06     1.18376      Lin-Lin
 7.205E+06   1.17633      Lin-Lin
 7.21E+06    1.13095      Lin-Lin
 7.22E+06    1.0336       Lin-Lin
 7.23E+06    0.957547     Lin-Lin
 7.235E+06   0.922289     Lin-Lin
 7.24E+06    0.890743     Lin-Lin
 7.245E+06   0.865229     Lin-Lin
 7.25E+06    0.847775     Lin-Lin
 7.26E+06    0.844272     Lin-Lin
 7.27E+06    0.852586     Lin-Lin
 7.28E+06    0.852106     Lin-Lin
 7.29E+06    0.84778      Lin-Lin
 7.3E+06     0.854144     Lin-Lin
 7.31E+06    0.83413      Lin-Lin
 7.32E+06    0.909459     Lin-Lin
 7.33E+06    0.947401     Lin-Lin
 7.34E+06    0.918523     Lin-Lin
 7.35E+06    0.882907     Lin-Lin
 7.36E+06    0.839948     Lin-Lin
 7.3675E+06  0.759254     Lin-Lin
 7.37E+06    0.733648     Lin-Lin
 7.375E+06   0.794779     Lin-Lin
 7.38E+06    0.856468     Lin-Lin
 7.41E+06    0.8085       Lin-Lin
 7.45E+06    0.760215     Lin-Lin
 7.47E+06    0.740549     Lin-Lin
 7.49E+06    0.725487     Lin-Lin
 7.5E+06     0.721978     Lin-Lin
 7.515E+06   0.742786     Lin-Lin
 7.52E+06    0.748991     Lin-Lin
 7.54E+06    0.754744     Lin-Lin
 7.55E+06    0.75472      Lin-Lin
 7.56E+06    0.754896     Lin-Lin
 7.57E+06    0.748513     Lin-Lin
 7.58E+06    0.738626     Lin-Lin
 7.59E+06    0.732863     Lin-Lin
 7.6E+06     0.732223     Lin-Lin
 7.61E+06    0.740146     Lin-Lin
 7.72E+06    0.880675     Lin-Lin
 7.73E+06    0.890789     Lin-Lin
 7.75E+06    0.904886     Lin-Lin
 7.77E+06    0.914042     Lin-Lin
 7.8E+06     0.917982     Lin-Lin
 7.82E+06    0.925873     Lin-Lin
 7.83E+06    0.933186     Lin-Lin
 7.85E+06    0.954241     Lin-Lin
 7.86E+06    0.960882     Lin-Lin
 7.87E+06    0.955178     Lin-Lin
 7.88E+06    0.930018     Lin-Lin
 7.89E+06    0.892354     Lin-Lin
 7.9E+06     0.849539     Lin-Lin
 7.915E+06   0.791339     Lin-Lin
 7.92E+06    0.771173     Lin-Lin
 7.935E+06   0.704136     Lin-Lin
 7.95E+06    0.635209     Lin-Lin
 7.96E+06    0.595502     Lin-Lin
 7.97E+06    0.564924     Lin-Lin
 7.98E+06    0.541154     Lin-Lin
 7.99E+06    0.524698     Lin-Lin
 8E+06       0.516192     Lin-Lin
 8.01E+06    0.516362     Lin-Lin
 8.02E+06    0.522528     Lin-Lin
 8.03E+06    0.532371     Lin-Lin
 8.04E+06    0.544882     Lin-Lin
 8.05E+06    0.560917     Lin-Lin
 8.06E+06    0.579514     Lin-Lin
 8.1E+06     0.659675     Lin-Lin
 8.135E+06   0.735304     Lin-Lin
 8.15E+06    0.76382      Lin-Lin
 8.16E+06    0.776737     Lin-Lin
 8.17E+06    0.786797     Lin-Lin
 8.19E+06    0.801941     Lin-Lin
 8.225E+06   0.822755     Lin-Lin
 8.24E+06    0.827998     Lin-Lin
 8.25E+06    0.827162     Lin-Lin
 8.26E+06    0.822777     Lin-Lin
 8.27E+06    0.815578     Lin-Lin
 8.29E+06    0.796302     Lin-Lin
 8.31E+06    0.771704     Lin-Lin
 8.32E+06    0.756234     Lin-Lin
 8.37E+06    0.666415     Lin-Lin
 8.38E+06    0.650726     Lin-Lin
 8.39E+06    0.638561     Lin-Lin
 8.4E+06     0.628763     Lin-Lin
 8.45E+06    0.602082     Lin-Lin
 8.505E+06   0.563141     Lin-Lin
 8.51E+06    0.560172     Lin-Lin
 8.53E+06    0.55452      Lin-Lin
 8.54E+06    0.553162     Lin-Lin
 8.5625E+06  0.555151     Lin-Lin
 8.575E+06   0.559466     Lin-Lin
 8.585E+06   0.56494      Lin-Lin
 8.59E+06    0.568219     Lin-Lin
 8.6E+06     0.577626     Lin-Lin
 8.61E+06    0.590865     Lin-Lin
 8.62E+06    0.606251     Lin-Lin
 8.635E+06   0.632928     Lin-Lin
 8.65E+06    0.662381     Lin-Lin
 8.67E+06    0.708146     Lin-Lin
 8.71E+06    0.808842     Lin-Lin
 8.72E+06    0.830767     Lin-Lin
 8.73E+06    0.848823     Lin-Lin
 8.74E+06    0.862416     Lin-Lin
 8.75E+06    0.871633     Lin-Lin
 8.76E+06    0.875606     Lin-Lin
 8.77E+06    0.874404     Lin-Lin
 8.78E+06    0.86681      Lin-Lin
 8.79E+06    0.853841     Lin-Lin
 8.8E+06     0.837764     Lin-Lin
 8.82E+06    0.801848     Lin-Lin
 8.85E+06    0.754696     Lin-Lin
 8.87E+06    0.723039     Lin-Lin
 8.89E+06    0.68887      Lin-Lin
 8.9E+06     0.671256     Lin-Lin
 8.91E+06    0.656302     Lin-Lin
 8.92E+06    0.6492       Lin-Lin
 8.95E+06    0.654748     Lin-Lin
 8.96E+06    0.679502     Lin-Lin
 8.975E+06   0.681464     Lin-Lin
 8.98E+06    0.681663     Lin-Lin
 8.99E+06    0.689978     Lin-Lin
 9E+06       0.707051     Lin-Lin
 9.02E+06    0.737909     Lin-Lin
 9.025E+06   0.754685     Lin-Lin
 9.04E+06    0.819822     Lin-Lin
 9.05E+06    0.847988     Lin-Lin
 9.07969E+06 0.755249     Lin-Lin
 9.1E+06     0.737837     Lin-Lin
 9.125E+06   0.711951     Lin-Lin
 9.14E+06    0.690108     Lin-Lin
 9.18E+06    0.639108     Lin-Lin
 9.2E+06     0.616628     Lin-Lin
 9.225E+06   0.602218     Lin-Lin
 9.248E+06   0.600418     Lin-Lin
 9.274E+06   0.605258     Lin-Lin
 9.3E+06     0.619276     Lin-Lin
 9.325E+06   0.651341     Lin-Lin
 9.35E+06    0.685658     Lin-Lin
 9.375E+06   0.713536     Lin-Lin
 9.4E+06     0.719958     Lin-Lin
 9.42362E+06 0.696118     Lin-Lin
 9.4315E+06  0.691038     Lin-Lin
 9.525E+06   0.682237     Lin-Lin
 9.58125E+06 0.687438     Lin-Lin
 9.6E+06     0.691342     Lin-Lin
 9.625E+06   0.706003     Lin-Lin
 9.65E+06    0.71265      Lin-Lin
 9.7E+06     0.729146     Lin-Lin
 9.725E+06   0.734068     Lin-Lin
 9.7625E+06  0.73165      Lin-Lin
 9.775E+06   0.72959      Lin-Lin
 9.8E+06     0.742756     Lin-Lin
 9.825E+06   0.744078     Lin-Lin
 9.8625E+06  0.719815     Lin-Lin
 9.875E+06   0.711152     Lin-Lin
 9.9E+06     0.706631     Lin-Lin
 9.925E+06   0.707442     Lin-Lin
 9.95E+06    0.713885     Lin-Lin
 9.975E+06   0.730664     Lin-Lin
 1E+07       0.739919     Lin-Lin
 1.005E+07   0.753864     Lin-Lin
 1.01E+07    0.787386     Lin-Lin
 1.0122E+07  0.800096     Lin-Lin
 1.015E+07   0.812396     Lin-Lin
 1.019E+07   0.823466     Lin-Lin
 1.0202E+07  0.825506     Lin-Lin
 1.0247E+07  0.817036     Lin-Lin
 1.03E+07    0.791665     Lin-Lin
 1.0372E+07  0.740466     Lin-Lin
 1.04E+07    0.722356     Lin-Lin
 1.045E+07   0.708566     Lin-Lin
 1.0465E+07  0.708046     Lin-Lin
 1.0528E+07  0.710316     Lin-Lin
 1.055E+07   0.709166     Lin-Lin
 1.0563E+07  0.705966     Lin-Lin
 1.06E+07    0.690626     Lin-Lin
 1.0667E+07  0.686516     Lin-Lin
 1.068E+07   0.687816     Lin-Lin
 1.069E+07   0.692486     Lin-Lin
 1.07E+07    0.703366     Lin-Lin
 1.071E+07   0.705736     Lin-Lin
 1.072E+07   0.679785     Lin-Lin
 1.073E+07   0.623685     Lin-Lin
 1.075E+07   0.672896     Lin-Lin
 1.076E+07   0.693336     Lin-Lin
 1.077E+07   0.712027     Lin-Lin
 1.078E+07   0.728576     Lin-Lin
 1.082E+07   0.784956     Lin-Lin
 1.083E+07   0.797856     Lin-Lin
 1.084E+07   0.806346     Lin-Lin
 1.085E+07   0.810816     Lin-Lin
 1.086E+07   0.810746     Lin-Lin
 1.087E+07   0.808406     Lin-Lin
 1.088E+07   0.807696     Lin-Lin
 1.09E+07    0.813166     Lin-Lin
 1.092E+07   0.823046     Lin-Lin
 1.093E+07   0.836127     Lin-Lin
 1.094E+07   0.866424     Lin-Lin
 1.095E+07   0.907605     Lin-Lin
 1.096E+07   0.952256     Lin-Lin
 1.097E+07   0.980066     Lin-Lin
 1.099E+07   0.983516     Lin-Lin
 1.1E+07     0.987556     Lin-Lin
 1.1009E+07  0.996366     Lin-Lin
 1.105E+07   1.0447       Lin-Lin
 1.11E+07    1.1072       Lin-Lin
 1.115E+07   1.1462       Lin-Lin
 1.12E+07    1.1014       Lin-Lin
 1.125E+07   1.0338       Lin-Lin
 1.13E+07    0.977336     Lin-Lin
 1.135E+07   0.930146     Lin-Lin
 1.14E+07    0.899446     Lin-Lin
 1.145E+07   0.909696     Lin-Lin
 1.15E+07    0.940176     Lin-Lin
 1.152E+07   0.954836     Lin-Lin
 1.16E+07    1.0005       Lin-Lin
 1.1643E+07  1.006        Lin-Lin
 1.17E+07    1.0017       Lin-Lin
 1.175E+07   1.0061       Lin-Lin
 1.1779E+07  1.0596       Lin-Lin
 1.1797E+07  1.0729       Lin-Lin
 1.18E+07    1.0737       Lin-Lin
 1.185E+07   1.0654       Lin-Lin
 1.19E+07    1.0423       Lin-Lin
 1.195E+07   1.0431       Lin-Lin
 1.197E+07   1.0502       Lin-Lin
 1.2E+07     1.0368       Lin-Lin
 1.205E+07   0.990596     Lin-Lin
 1.211E+07   0.927023     Lin-Lin
 1.2161E+07  0.87904      Lin-Lin
 1.22E+07    0.867773     Lin-Lin
 1.225E+07   0.885265     Lin-Lin
 1.23E+07    0.889143     Lin-Lin
 1.2333E+07  0.88844      Lin-Lin
 1.245E+07   0.876239     Lin-Lin
 1.25E+07    0.876951     Lin-Lin
 1.255E+07   0.875926     Lin-Lin
 1.26E+07    0.864775     Lin-Lin
 1.265E+07   0.84853      Lin-Lin
 1.27E+07    0.840107     Lin-Lin
 1.275E+07   0.852895     Lin-Lin
 1.285E+07   0.944229     Lin-Lin
 1.28924E+07 0.972853     Lin-Lin
 1.29E+07    0.974144     Lin-Lin
 1.295E+07   0.958407     Lin-Lin
 1.3E+07     0.91987      Lin-Lin
 1.305E+07   0.894916     Lin-Lin
 1.31E+07    0.89351      Lin-Lin
 1.32E+07    0.909543     Lin-Lin
 1.32247E+07 0.909037     Lin-Lin
 1.325E+07   0.909219     Lin-Lin
 1.33E+07    0.904319     Lin-Lin
 1.34E+07    0.91332      Lin-Lin
 1.345E+07   0.920169     Lin-Lin
 1.35E+07    0.923498     Lin-Lin
 1.355E+07   0.921324     Lin-Lin
 1.362E+07   0.939047     Lin-Lin
 1.365E+07   0.952388     Lin-Lin
 1.373E+07   1.00386      Lin-Lin
 1.374E+07   1.00828      Lin-Lin
 1.375E+07   1.00726      Lin-Lin
 1.376E+07   1.00111      Lin-Lin
 1.377E+07   0.997874     Lin-Lin
 1.3785E+07  1.00335      Lin-Lin
 1.38E+07    1.01278      Lin-Lin
 1.381E+07   1.01659      Lin-Lin
 1.383E+07   1.01288      Lin-Lin
 1.395E+07   0.97923      Lin-Lin
 1.4E+07     0.956582     Lin-Lin
 1.405E+07   0.935933     Lin-Lin
 1.41E+07    0.944654     Lin-Lin
 1.415E+07   0.955268     Lin-Lin
 1.43496E+07 0.973004     Lin-Lin
 1.435E+07   0.973037     Lin-Lin
 1.44E+07    0.967094     Lin-Lin
 1.45E+07    0.961355     Lin-Lin
 1.455E+07   0.96246      Lin-Lin
 1.465E+07   0.978438     Lin-Lin
 1.475E+07   1.00154      Lin-Lin
 1.485E+07   1.03103      Lin-Lin
 1.502E+07   1.04462      Lin-Lin
 1.505E+07   1.03681      Lin-Lin
 1.51E+07    1.01351      Lin-Lin
 1.515E+07   0.984825     Lin-Lin
 1.52E+07    0.949054     Lin-Lin
 1.5255E+07  0.92037      Lin-Lin
 1.53921E+07 0.876434     Lin-Lin
 1.54E+07    0.87594      Lin-Lin
 1.55E+07    0.881992     Lin-Lin
 1.555E+07   0.885731     Lin-Lin
 1.56E+07    0.898089     Lin-Lin
 1.57E+07    0.916749     Lin-Lin
 1.575E+07   0.922604     Lin-Lin
 1.58E+07    0.921001     Lin-Lin
 1.585E+07   0.915693     Lin-Lin
 1.59E+07    0.905107     Lin-Lin
 1.595E+07   0.884647     Lin-Lin
 1.6E+07     0.856786     Lin-Lin
 1.61E+07    0.843817     Lin-Lin
 1.6161E+07  0.859532     Lin-Lin
 1.6212E+07  0.875534     Lin-Lin
 1.63E+07    0.907101     Lin-Lin
 1.64E+07    0.928135     Lin-Lin
 1.65E+07    0.941332     Lin-Lin
 1.6531E+07  0.93363      Lin-Lin
 1.6615E+07  0.923392     Lin-Lin
 1.66516E+07 0.923109     Lin-Lin
 1.67E+07    0.927729     Lin-Lin
 1.682E+07   0.950054     Lin-Lin
 1.69E+07    0.973301     Lin-Lin
 1.7E+07     1.00527      Lin-Lin
 1.71E+07    1.04497      Lin-Lin
 1.7169E+07  1.05883      Lin-Lin
 1.72E+07    1.06333      Lin-Lin
 1.72502E+07 1.06564      Lin-Lin
 1.7435E+07  1.05995      Lin-Lin
 1.7488E+07  1.06008      Lin-Lin
 1.75E+07    1.06007      Lin-Lin
 1.77469E+07 1.06678      Lin-Lin
 1.7807E+07  1.06842      Lin-Lin
 1.7845E+07  1.06844      Lin-Lin
 1.8E+07     1.05854      Lin-Lin
 1.81E+07    1.03393      Lin-Lin
 1.82E+07    1.01822      Lin-Lin
 1.83E+07    1.01572      Lin-Lin
 1.85E+07    1.03404      Lin-Lin
 1.86E+07    1.02625      Lin-Lin
 1.87E+07    1.0378       Lin-Lin
 1.88E+07    1.06145      Lin-Lin
 1.89E+07    1.09783      Lin-Lin
 1.9E+07     1.11185      Lin-Lin
 1.91E+07    1.10344      Lin-Lin
 1.92E+07    1.10752      Lin-Lin
 1.93E+07    1.0991       Lin-Lin
 1.9401E+07  1.07383      Lin-Lin
 1.95E+07    1.0333       Lin-Lin
 1.96E+07    1.00419      Lin-Lin
 1.97E+07    0.991462     Lin-Lin
 1.99E+07    0.995323     Lin-Lin
 2.01E+07    1.00212      Lin-Lin
 2.01482E+07 1.00741      Lin-Lin
 2.03342E+07 1.03447      Lin-Lin
 2.042E+07   1.04319      Lin-Lin
 2.065E+07   1.05541      Lin-Lin
 2.082E+07   1.05547      Lin-Lin
 2.095E+07   1.05504      Lin-Lin
 2.12456E+07 1.06322      Lin-Lin
 2.125E+07   1.06334      Lin-Lin
 2.15498E+07 1.05868      Lin-Lin
 2.15942E+07 1.05799      Lin-Lin
 2.1895E+07  1.04774      Lin-Lin
 2.2044E+07  1.04516      Lin-Lin
 2.215E+07   1.04125      Lin-Lin
 2.245E+07   1.01635      Lin-Lin
 2.25E+07    1.0136       Lin-Lin
 2.28174E+07 1.00423      Lin-Lin
 2.305E+07   0.997356     Lin-Lin
 2.335E+07   0.995678     Lin-Lin
 2.365E+07   0.999893     Lin-Lin
 2.395E+07   0.989453     Lin-Lin
 2.4E+07     0.989356     Lin-Lin
 2.425E+07   0.994628     Lin-Lin
 2.45771E+07 1.00558      Lin-Lin
 2.49238E+07 1.01458      Lin-Lin
 2.5E+07     1.01656      Lin-Lin
 2.515E+07   1.0187       Lin-Lin
 2.545E+07   1.01541      Lin-Lin
 2.575E+07   1.01934      Lin-Lin
 2.6E+07     1.02669      Lin-Lin
 2.635E+07   1.02997      Lin-Lin
 2.67218E+07 1.02831      Lin-Lin
 2.7E+07     1.02707      Lin-Lin
 2.73809E+07 1.02538      Lin-Lin
 2.75E+07    1.02485      Lin-Lin
 2.785E+07   1.02128      Lin-Lin
 2.82429E+07 1.02396      Lin-Lin
 2.85E+07    1.02572      Lin-Lin
 2.89021E+07 1.03152      Lin-Lin
 2.9E+07     1.03294      Lin-Lin
 2.935E+07   1.03169      Lin-Lin
 2.95E+07    1.03835      Lin-Lin
 2.965E+07   1.04253      Lin-Lin
 2.995E+07   1.04282      Lin-Lin
 3.03725E+07 1.04002      Lin-Lin
 3.07079E+07 1.03779      Lin-Lin
 3.11412E+07 1.03653      Lin-Lin
 3.15805E+07 1.03526      Lin-Lin
 3.2E+07     1.03404      Lin-Lin
 3.24515E+07 1.03086      Lin-Lin
 3.29093E+07 1.02764      Lin-Lin
 3.33736E+07 1.02437      Lin-Lin
 3.38444E+07 1.02106      Lin-Lin
 3.43219E+07 1.0177       Lin-Lin
 3.43888E+07 1.01723      Lin-Lin
 3.48739E+07 1.01289      Lin-Lin
 3.53659E+07 1.00848      Lin-Lin
 3.58649E+07 1.00401      Lin-Lin
 3.63709E+07 0.999485     Lin-Lin
 3.6884E+07  0.994892     Lin-Lin
 3.74044E+07 0.990234     Lin-Lin
 3.79321E+07 0.985511     Lin-Lin
 3.84672E+07 0.98072      Lin-Lin
 3.90099E+07 0.975862     Lin-Lin
 3.95603E+07 0.970936     Lin-Lin
 4E+07       0.967        Lin-Lin
 4.05643E+07 0.960716     Lin-Lin
 4.1E+07     0.955865     Lin-Lin
 4.15784E+07 0.947873     Lin-Lin
 4.2165E+07  0.939768     Lin-Lin
 4.27599E+07 0.931549     Lin-Lin
 4.3E+07     0.928231     Lin-Lin
 4.36067E+07 0.918418     Lin-Lin
 4.42219E+07 0.908466     Lin-Lin
 4.48458E+07 0.898374     Lin-Lin
 4.54784E+07 0.88814      Lin-Lin
 4.61201E+07 0.877761     Lin-Lin
 4.67707E+07 0.867236     Lin-Lin
 4.74306E+07 0.856562     Lin-Lin
 4.80997E+07 0.845738     Lin-Lin
 4.87783E+07 0.834761     Lin-Lin
 4.94665E+07 0.823629     Lin-Lin
 5E+07       0.815        Lin-Lin
