#LIBRARY    ENDF/B-VIII.b4
#REACTION   U-235(N,F),SIG
#NUCLEUS    U-235
#MF         3
#MT         18
#E,eV        Sig,b        Interpolation
 843.759     7.30631      Lin-Lin
 843.81      6.71988      Lin-Lin
 843.853     6.26637      Lin-Lin
 843.897     5.86109      Lin-Lin
 843.926     5.62028      Lin-Lin
 843.96      5.37343      Lin-Lin
 843.993     5.16127      Lin-Lin
 844.024     4.99711      Lin-Lin
 844.059     4.85019      Lin-Lin
 844.084     4.76736      Lin-Lin
 844.115     4.69561      Lin-Lin
 844.142     4.65722      Lin-Lin
 844.173     4.64299      Lin-Lin
 844.202     4.65705      Lin-Lin
 844.238     4.71149      Lin-Lin
 844.267     4.782        Lin-Lin
 844.297     4.88341      Lin-Lin
 844.336     5.0478       Lin-Lin
 844.378     5.27196      Lin-Lin
 844.42      5.53826      Lin-Lin
 844.465     5.86443      Lin-Lin
 844.516     6.27672      Lin-Lin
 844.567     6.7266       Lin-Lin
 844.648     7.49673      Lin-Lin
 844.787     8.84849      Lin-Lin
 844.855     9.46553      Lin-Lin
 844.92      10.0039      Lin-Lin
 844.987     10.4854      Lin-Lin
 845.051     10.873       Lin-Lin
 845.115     11.1717      Lin-Lin
 845.187     11.4166      Lin-Lin
 845.254     11.5612      Lin-Lin
 845.322     11.6403      Lin-Lin
 845.397     11.6697      Lin-Lin
 845.557     11.6534      Lin-Lin
 845.661     11.6936      Lin-Lin
 845.741     11.809       Lin-Lin
 845.803     11.9693      Lin-Lin
 845.862     12.1922      Lin-Lin
 845.91      12.4257      Lin-Lin
 845.976     12.8302      Lin-Lin
 846.042     13.3309      Lin-Lin
 846.113     13.968       Lin-Lin
 846.202     14.9029      Lin-Lin
 846.321     16.2941      Lin-Lin
 846.499     18.4228      Lin-Lin
 846.588     19.3949      Lin-Lin
 846.664     20.121       Lin-Lin
 846.744     20.7686      Lin-Lin
 846.823     21.2694      Lin-Lin
 846.889     21.5879      Lin-Lin
 846.973     21.8442      Lin-Lin
 847.055     21.9356      Lin-Lin
 847.064     21.936       Lin-Lin
 847.141     21.86        Lin-Lin
 847.223     21.6222      Lin-Lin
 847.293     21.2887      Lin-Lin
 847.368     20.799       Lin-Lin
 847.438     20.2208      Lin-Lin
 847.517     19.4495      Lin-Lin
 847.585     18.6935      Lin-Lin
 847.706     17.2221      Lin-Lin
 847.887     14.9229      Lin-Lin
 848.001     13.5669      Lin-Lin
 848.091     12.5771      Lin-Lin
 848.185     11.6293      Lin-Lin
 848.533     8.29328      Lin-Lin
 848.741     6.25955      Lin-Lin
 848.822     5.5043       Lin-Lin
 848.872     5.06144      Lin-Lin
 848.922     4.64476      Lin-Lin
 848.968     4.29381      Lin-Lin
 849.013     3.97848      Lin-Lin
 849.056     3.69589      Lin-Lin
 849.093     3.48423      Lin-Lin
 849.125     3.31797      Lin-Lin
 849.154     3.1781       Lin-Lin
 849.183     3.0571       Lin-Lin
 849.212     2.94967      Lin-Lin
 849.241     2.8564       Lin-Lin
 849.27      2.77719      Lin-Lin
 849.298     2.71185      Lin-Lin
 849.327     2.66012      Lin-Lin
 849.355     2.62257      Lin-Lin
 849.383     2.59715      Lin-Lin
 849.418     2.58174      Lin-Lin
 849.432     2.58047      Lin-Lin
 849.467     2.58888      Lin-Lin
 849.509     2.61946      Lin-Lin
 849.551     2.67022      Lin-Lin
 849.602     2.75508      Lin-Lin
 849.653     2.86118      Lin-Lin
 849.713     3.00822      Lin-Lin
 849.796     3.23376      Lin-Lin
 849.97      3.72173      Lin-Lin
 850.074     3.98883      Lin-Lin
 850.217     4.3224       Lin-Lin
 850.374     4.67682      Lin-Lin
 850.475     4.92696      Lin-Lin
 850.588     5.24289      Lin-Lin
 850.85      6.039        Lin-Lin
 850.929     6.24661      Lin-Lin
 850.992     6.38144      Lin-Lin
 851.063     6.48817      Lin-Lin
 851.125     6.53124      Lin-Lin
 851.145     6.53428      Lin-Lin
 851.189     6.52075      Lin-Lin
 851.233     6.47808      Lin-Lin
 851.292     6.3746       Lin-Lin
 851.337     6.2594       Lin-Lin
 851.392     6.0755       Lin-Lin
 851.445     5.86311      Lin-Lin
 851.501     5.60503      Lin-Lin
 851.585     5.17185      Lin-Lin
 851.724     4.42213      Lin-Lin
 851.781     4.13967      Lin-Lin
 851.819     3.9688       Lin-Lin
 851.857     3.81571      Lin-Lin
 851.897     3.67553      Lin-Lin
 851.935     3.56828      Lin-Lin
 851.971     3.48846      Lin-Lin
 852.008     3.43322      Lin-Lin
 852.044     3.40334      Lin-Lin
 852.069     3.39764      Lin-Lin
 852.105     3.4103       Lin-Lin
 852.142     3.44883      Lin-Lin
 852.18      3.51201      Lin-Lin
 852.217     3.59807      Lin-Lin
 852.254     3.70471      Lin-Lin
 852.291     3.82919      Lin-Lin
 852.328     3.96829      Lin-Lin
 852.403     4.27594      Lin-Lin
 852.513     4.74481      Lin-Lin
 852.576     4.98243      Lin-Lin
 852.62      5.12632      Lin-Lin
 852.662     5.23522      Lin-Lin
 852.689     5.29031      Lin-Lin
 852.737     5.35624      Lin-Lin
 852.776     5.3775       Lin-Lin
 852.789     5.37774      Lin-Lin
 852.83      5.35511      Lin-Lin
 852.874     5.29251      Lin-Lin
 852.909     5.21428      Lin-Lin
 852.948     5.10109      Lin-Lin
 852.986     4.96109      Lin-Lin
 853.03      4.77464      Lin-Lin
 853.072     4.56914      Lin-Lin
 853.125     4.2779       Lin-Lin
 853.197     3.84886      Lin-Lin
 853.337     2.98815      Lin-Lin
 853.386     2.6979       Lin-Lin
 853.436     2.42431      Lin-Lin
 853.473     2.23275      Lin-Lin
 853.51      2.05456      Lin-Lin
 853.535     1.94379      Lin-Lin
 853.565     1.81789      Lin-Lin
 853.595     1.70247      Lin-Lin
 853.625     1.59786      Lin-Lin
 853.655     1.50428      Lin-Lin
 853.685     1.42189      Lin-Lin
 853.708     1.36753      Lin-Lin
 853.73      1.31956      Lin-Lin
 853.753     1.278        Lin-Lin
 853.775     1.24286      Lin-Lin
 853.798     1.2146       Lin-Lin
 853.82      1.19255      Lin-Lin
 853.842     1.1767       Lin-Lin
 853.864     1.16705      Lin-Lin
 853.886     1.1636       Lin-Lin
 853.909     1.16636      Lin-Lin
 853.931     1.17531      Lin-Lin
 853.953     1.19046      Lin-Lin
 853.979     1.21647      Lin-Lin
 854.005     1.25119      Lin-Lin
 854.032     1.29461      Lin-Lin
 854.058     1.34667      Lin-Lin
 854.084     1.40734      Lin-Lin
 854.111     1.47653      Lin-Lin
 854.137     1.55412      Lin-Lin
 854.163     1.63993      Lin-Lin
 854.19      1.73378      Lin-Lin
 854.216     1.83538      Lin-Lin
 854.246     1.95993      Lin-Lin
 854.283     2.12699      Lin-Lin
 854.32      2.30651      Lin-Lin
 854.37      2.56217      Lin-Lin
 854.432     2.9007       Lin-Lin
 854.542     3.51769      Lin-Lin
 854.59      3.77661      Lin-Lin
 854.638     4.01832      Lin-Lin
 854.688     4.24301      Lin-Lin
 854.727     4.39395      Lin-Lin
 854.768     4.53062      Lin-Lin
 854.804     4.62181      Lin-Lin
 854.846     4.69936      Lin-Lin
 854.887     4.74149      Lin-Lin
 854.916     4.75012      Lin-Lin
 854.951     4.73716      Lin-Lin
 854.991     4.69258      Lin-Lin
 855.035     4.60746      Lin-Lin
 855.07      4.51432      Lin-Lin
 855.114     4.36992      Lin-Lin
 855.16      4.19317      Lin-Lin
 855.216     3.94313      Lin-Lin
 855.285     3.60957      Lin-Lin
 855.391     3.0844       Lin-Lin
 855.438     2.86519      Lin-Lin
 855.484     2.66173      Lin-Lin
 855.519     2.52218      Lin-Lin
 855.554     2.39546      Lin-Lin
 855.585     2.29789      Lin-Lin
 855.615     2.21113      Lin-Lin
 855.645     2.13552      Lin-Lin
 855.675     2.07125      Lin-Lin
 855.705     2.01837      Lin-Lin
 855.734     1.97763      Lin-Lin
 855.763     1.94776      Lin-Lin
 855.792     1.92791      Lin-Lin
 855.826     1.91693      Lin-Lin
 855.843     1.91615      Lin-Lin
 855.872     1.92194      Lin-Lin
 855.91      1.94163      Lin-Lin
 855.941     1.96758      Lin-Lin
 855.98      2.01117      Lin-Lin
 856.027     2.07922      Lin-Lin
 856.075     2.16255      Lin-Lin
 856.139     2.29165      Lin-Lin
 856.221     2.47573      Lin-Lin
 856.37      2.82209      Lin-Lin
 856.443     2.97267      Lin-Lin
 856.508     3.0887       Lin-Lin
 856.569     3.17539      Lin-Lin
 856.629     3.23405      Lin-Lin
 856.674     3.26036      Lin-Lin
 856.724     3.27099      Lin-Lin
 856.779     3.26044      Lin-Lin
 856.83      3.23117      Lin-Lin
 856.898     3.16756      Lin-Lin
 856.966     3.08382      Lin-Lin
 857.101     2.90261      Lin-Lin
 857.171     2.82496      Lin-Lin
 857.212     2.79055      Lin-Lin
 857.254     2.76773      Lin-Lin
 857.301     2.75815      Lin-Lin
 857.352     2.7696       Lin-Lin
 857.401     2.80423      Lin-Lin
 857.451     2.86298      Lin-Lin
 857.491     2.92802      Lin-Lin
 857.531     3.00873      Lin-Lin
 857.579     3.12571      Lin-Lin
 857.631     3.27727      Lin-Lin
 857.674     3.42148      Lin-Lin
 857.735     3.64701      Lin-Lin
 857.796     3.90134      Lin-Lin
 857.866     4.21688      Lin-Lin
 857.972     4.73692      Lin-Lin
 858.137     5.56506      Lin-Lin
 858.2       5.85951      Lin-Lin
 858.263     6.12683      Lin-Lin
 858.318     6.33035      Lin-Lin
 858.373     6.49876      Lin-Lin
 858.422     6.61498      Lin-Lin
 858.471     6.69596      Lin-Lin
 858.53      6.74429      Lin-Lin
 858.557     6.74848      Lin-Lin
 858.618     6.71736      Lin-Lin
 858.685     6.62482      Lin-Lin
 858.734     6.52415      Lin-Lin
 858.828     6.27879      Lin-Lin
 858.938     5.96909      Lin-Lin
 859.009     5.79872      Lin-Lin
 859.062     5.70331      Lin-Lin
 859.115     5.6455       Lin-Lin
 859.15      5.63144      Lin-Lin
 859.186     5.63889      Lin-Lin
 859.221     5.66908      Lin-Lin
 859.26      5.73015      Lin-Lin
 859.3       5.82053      Lin-Lin
 859.344     5.95681      Lin-Lin
 859.388     6.12646      Lin-Lin
 859.442     6.38125      Lin-Lin
 859.504     6.72241      Lin-Lin
 859.583     7.22155      Lin-Lin
 859.762     8.4337       Lin-Lin
 859.833     8.8934       Lin-Lin
 859.922     9.39968      Lin-Lin
 860.001     9.7831       Lin-Lin
 860.08      10.1073      Lin-Lin
 860.229     10.6561      Lin-Lin
 860.298     10.9583      Lin-Lin
 860.355     11.2788      Lin-Lin
 860.393     11.5438      Lin-Lin
 860.428     11.8417      Lin-Lin
 860.462     12.1714      Lin-Lin
 860.496     12.5557      Lin-Lin
 860.53      13.0005      Lin-Lin
 860.57      13.6149      Lin-Lin
 860.605     14.2301      Lin-Lin
 860.639     14.9254      Lin-Lin
 860.671     15.6293      Lin-Lin
 860.703     16.4027      Lin-Lin
 860.734     17.2453      Lin-Lin
 860.766     18.1559      Lin-Lin
 860.806     19.412       Lin-Lin
 860.847     20.7654      Lin-Lin
 860.907     22.9495      Lin-Lin
 860.981     25.7688      Lin-Lin
 861.082     29.7168      Lin-Lin
 861.149     32.1688      Lin-Lin
 861.204     34.027       Lin-Lin
 861.252     35.4133      Lin-Lin
 861.295     36.4496      Lin-Lin
 861.335     37.23        Lin-Lin
 861.375     37.8087      Lin-Lin
 861.417     38.1861      Lin-Lin
 861.451     38.3138      Lin-Lin
 861.495     38.2401      Lin-Lin
 861.531     37.9834      Lin-Lin
 861.567     37.5566      Lin-Lin
 861.615     36.7404      Lin-Lin
 861.668     35.5388      Lin-Lin
 861.729     33.8431      Lin-Lin
 861.801     31.5512      Lin-Lin
 861.941     26.7744      Lin-Lin
 862.007     24.6203      Lin-Lin
 862.06      23.0658      Lin-Lin
 862.099     22.0294      Lin-Lin
 862.137     21.0919      Lin-Lin
 862.176     20.2585      Lin-Lin
 862.215     19.5188      Lin-Lin
 862.255     18.8761      Lin-Lin
 862.302     18.2511      Lin-Lin
 862.329     17.9511      Lin-Lin
 862.384     17.4655      Lin-Lin
 862.44      17.0941      Lin-Lin
 862.529     16.6592      Lin-Lin
 862.641     16.1376      Lin-Lin
 862.711     15.7092      Lin-Lin
 862.765     15.2704      Lin-Lin
 862.82      14.719       Lin-Lin
 862.869     14.1406      Lin-Lin
 862.923     13.3898      Lin-Lin
 862.971     12.6504      Lin-Lin
 863.029     11.6626      Lin-Lin
 863.108     10.2377      Lin-Lin
 863.234     7.87751      Lin-Lin
 863.287     6.92151      Lin-Lin
 863.337     6.07129      Lin-Lin
 863.37      5.53577      Lin-Lin
 863.403     5.02889      Lin-Lin
 863.435     4.57606      Lin-Lin
 863.464     4.17435      Lin-Lin
 863.494     3.80021      Lin-Lin
 863.524     3.45429      Lin-Lin
 863.547     3.21357      Lin-Lin
 863.569     2.989        Lin-Lin
 863.591     2.78052      Lin-Lin
 863.614     2.58807      Lin-Lin
 863.636     2.41153      Lin-Lin
 863.659     2.25071      Lin-Lin
 863.68      2.10926      Lin-Lin
 863.702     1.98229      Lin-Lin
 863.724     1.8696       Lin-Lin
 863.746     1.77098      Lin-Lin
 863.768     1.68623      Lin-Lin
 863.789     1.61517      Lin-Lin
 863.811     1.55764      Lin-Lin
 863.833     1.51349      Lin-Lin
 863.855     1.48263      Lin-Lin
 863.876     1.46497      Lin-Lin
 863.891     1.46051      Lin-Lin
 863.909     1.46314      Lin-Lin
 863.927     1.47485      Lin-Lin
 863.945     1.49566      Lin-Lin
 863.963     1.52564      Lin-Lin
 863.981     1.56484      Lin-Lin
 864         1.61333      Lin-Lin
 864.018     1.67122      Lin-Lin
 864.036     1.73861      Lin-Lin
 864.054     1.8156       Lin-Lin
 864.072     1.90232      Lin-Lin
 864.09      1.99891      Lin-Lin
 864.108     2.10547      Lin-Lin
 864.126     2.22215      Lin-Lin
 864.144     2.34906      Lin-Lin
 864.162     2.48633      Lin-Lin
 864.188     2.69675      Lin-Lin
 864.21      2.89528      Lin-Lin
 864.232     3.10946      Lin-Lin
 864.253     3.3393       Lin-Lin
 864.283     3.67007      Lin-Lin
 864.312     4.02834      Lin-Lin
 864.341     4.41353      Lin-Lin
 864.37      4.82471      Lin-Lin
 864.4       5.2606       Lin-Lin
 864.43      5.73596      Lin-Lin
 864.477     6.51638      Lin-Lin
 864.524     7.33974      Lin-Lin
 864.63      9.28508      Lin-Lin
 864.696     10.4842      Lin-Lin
 864.741     11.262       Lin-Lin
 864.792     12.0772      Lin-Lin
 864.835     12.7017      Lin-Lin
 864.872     13.1786      Lin-Lin
 864.919     13.7009      Lin-Lin
 864.965     14.0898      Lin-Lin
 865.01      14.3601      Lin-Lin
 865.047     14.5026      Lin-Lin
 865.091     14.5723      Lin-Lin
 865.098     14.574       Lin-Lin
 865.146     14.5216      Lin-Lin
 865.185     14.4007      Lin-Lin
 865.229     14.1958      Lin-Lin
 865.281     13.8695      Lin-Lin
 865.394     13.0145      Lin-Lin
 865.476     12.3988      Lin-Lin
 865.536     12.0104      Lin-Lin
 865.586     11.7578      Lin-Lin
 865.637     11.5784      Lin-Lin
 865.689     11.4733      Lin-Lin
 865.742     11.4507      Lin-Lin
 865.794     11.5018      Lin-Lin
 865.872     11.6815      Lin-Lin
 866.05      12.235       Lin-Lin
 866.123     12.3809      Lin-Lin
 866.181     12.4226      Lin-Lin
 866.245     12.3809      Lin-Lin
 866.289     12.2975      Lin-Lin
 866.35      12.117       Lin-Lin
 866.421     11.8337      Lin-Lin
 866.55      11.2397      Lin-Lin
 866.617     10.9797      Lin-Lin
 866.668     10.8444      Lin-Lin
 866.719     10.7816      Lin-Lin
 866.732     10.7796      Lin-Lin
 866.766     10.8054      Lin-Lin
 866.806     10.8979      Lin-Lin
 866.846     11.0593      Lin-Lin
 866.885     11.2956      Lin-Lin
 866.925     11.6101      Lin-Lin
 866.964     12.0046      Lin-Lin
 867.003     12.4794      Lin-Lin
 867.047     13.0944      Lin-Lin
 867.09      13.8005      Lin-Lin
 867.134     14.5904      Lin-Lin
 867.177     15.4542      Lin-Lin
 867.235     16.6994      Lin-Lin
 867.351     19.3722      Lin-Lin
 867.438     21.3685      Lin-Lin
 867.51      22.9044      Lin-Lin
 867.568     23.9896      Lin-Lin
 867.622     24.8442      Lin-Lin
 867.667     25.4362      Lin-Lin
 867.72      25.9703      Lin-Lin
 867.763     26.2613      Lin-Lin
 867.806     26.4237      Lin-Lin
 867.834     26.4634      Lin-Lin
 867.888     26.3918      Lin-Lin
 867.929     26.2096      Lin-Lin
 867.977     25.8715      Lin-Lin
 868.039     25.2481      Lin-Lin
 868.096     24.5147      Lin-Lin
 868.171     23.3868      Lin-Lin
 868.248     22.061       Lin-Lin
 868.503     17.3715      Lin-Lin
 868.599     15.672       Lin-Lin
 868.692     14.1218      Lin-Lin
 868.798     12.4512      Lin-Lin
 868.91      10.7784      Lin-Lin
 869.013     9.32272      Lin-Lin
 869.102     8.12479      Lin-Lin
 869.173     7.22393      Lin-Lin
 869.232     6.49552      Lin-Lin
 869.282     5.92569      Lin-Lin
 869.326     5.44269      Lin-Lin
 869.37      4.98634      Lin-Lin
 869.409     4.60002      Lin-Lin
 869.449     4.23808      Lin-Lin
 869.488     3.90145      Lin-Lin
 869.528     3.59076      Lin-Lin
 869.567     3.30631      Lin-Lin
 869.598     3.10554      Lin-Lin
 869.632     2.89672      Lin-Lin
 869.667     2.7073       Lin-Lin
 869.701     2.53682      Lin-Lin
 869.735     2.38469      Lin-Lin
 869.77      2.25022      Lin-Lin
 869.804     2.13266      Lin-Lin
 869.839     2.03122      Lin-Lin
 869.873     1.94567      Lin-Lin
 869.907     1.87484      Lin-Lin
 869.941     1.81722      Lin-Lin
 869.974     1.77206      Lin-Lin
 870.008     1.73863      Lin-Lin
 870.042     1.71625      Lin-Lin
 870.076     1.7043       Lin-Lin
 870.093     1.70205      Lin-Lin
 870.127     1.70471      Lin-Lin
 870.164     1.71786      Lin-Lin
 870.2       1.74117      Lin-Lin
 870.237     1.7742       Lin-Lin
 870.274     1.81652      Lin-Lin
 870.31      1.8678       Lin-Lin
 870.347     1.92771      Lin-Lin
 870.384     1.99597      Lin-Lin
 870.44      2.11474      Lin-Lin
 870.496     2.25406      Lin-Lin
 870.553     2.41029      Lin-Lin
 870.61      2.58175      Lin-Lin
 870.686     2.83023      Lin-Lin
 870.796     3.21729      Lin-Lin
 870.928     3.68834      Lin-Lin
 871.004     3.93641      Lin-Lin
 871.077     4.14476      Lin-Lin
 871.126     4.2643       Lin-Lin
 871.168     4.35129      Lin-Lin
 871.218     4.43156      Lin-Lin
 871.279     4.49596      Lin-Lin
 871.333     4.52273      Lin-Lin
 871.356     4.52528      Lin-Lin
 871.415     4.50927      Lin-Lin
 871.479     4.45841      Lin-Lin
 871.544     4.37875      Lin-Lin
 871.637     4.2273       Lin-Lin
 871.941     3.65627      Lin-Lin
 872.18      3.22795      Lin-Lin
 872.301     2.99191      Lin-Lin
 872.521     2.53106      Lin-Lin
 872.572     2.43414      Lin-Lin
 872.629     2.3364       Lin-Lin
 872.678     2.26637      Lin-Lin
 872.716     2.22194      Lin-Lin
 872.757     2.18538      Lin-Lin
 872.799     2.16154      Lin-Lin
 872.833     2.15178      Lin-Lin
 872.854     2.15054      Lin-Lin
 872.896     2.15854      Lin-Lin
 872.938     2.1801       Lin-Lin
 872.98      2.21434      Lin-Lin
 873.032     2.27231      Lin-Lin
 873.084     2.34426      Lin-Lin
 873.163     2.47117      Lin-Lin
 873.266     2.64265      Lin-Lin
 873.339     2.75054      Lin-Lin
 873.395     2.81715      Lin-Lin
 873.447     2.86409      Lin-Lin
 873.496     2.89347      Lin-Lin
 873.555     2.90958      Lin-Lin
 873.576     2.91036      Lin-Lin
 873.623     2.90414      Lin-Lin
 873.71      2.87014      Lin-Lin
 873.839     2.80976      Lin-Lin
 873.896     2.7993       Lin-Lin
 873.935     2.80414      Lin-Lin
 873.973     2.82127      Lin-Lin
 874.002     2.84397      Lin-Lin
 874.039     2.88564      Lin-Lin
 874.075     2.94354      Lin-Lin
 874.112     3.01904      Lin-Lin
 874.148     3.11321      Lin-Lin
 874.185     3.22686      Lin-Lin
 874.221     3.36045      Lin-Lin
 874.258     3.51416      Lin-Lin
 874.294     3.68785      Lin-Lin
 874.329     3.87011      Lin-Lin
 874.363     4.06928      Lin-Lin
 874.415     4.39796      Lin-Lin
 874.46      4.71281      Lin-Lin
 874.516     5.1337       Lin-Lin
 874.585     5.6912       Lin-Lin
 874.674     6.45366      Lin-Lin
 874.806     7.65739      Lin-Lin
 875.092     10.3094      Lin-Lin
 875.191     11.1785      Lin-Lin
 875.284     11.9287      Lin-Lin
 875.338     12.3099      Lin-Lin
 875.395     12.6598      Lin-Lin
 875.459     12.968       Lin-Lin
 875.513     13.1421      Lin-Lin
 875.571     13.2335      Lin-Lin
 875.592     13.2387      Lin-Lin
 875.648     13.1783      Lin-Lin
 875.689     13.0642      Lin-Lin
 875.74      12.8359      Lin-Lin
 875.781     12.5858      Lin-Lin
 875.823     12.2711      Lin-Lin
 875.865     11.8921      Lin-Lin
 875.908     11.4602      Lin-Lin
 875.972     10.7282      Lin-Lin
 876.047     9.77854      Lin-Lin
 876.24      7.18149      Lin-Lin
 876.293     6.4957       Lin-Lin
 876.341     5.91596      Lin-Lin
 876.378     5.49815      Lin-Lin
 876.415     5.10687      Lin-Lin
 876.451     4.74426      Lin-Lin
 876.488     4.4119       Lin-Lin
 876.525     4.11085      Lin-Lin
 876.561     3.84932      Lin-Lin
 876.587     3.6729       Lin-Lin
 876.614     3.51326      Lin-Lin
 876.641     3.37019      Lin-Lin
 876.668     3.24337      Lin-Lin
 876.694     3.13235      Lin-Lin
 876.721     3.03666      Lin-Lin
 876.748     2.95568      Lin-Lin
 876.774     2.88877      Lin-Lin
 876.81      2.82016      Lin-Lin
 876.841     2.77853      Lin-Lin
 876.872     2.75188      Lin-Lin
 876.91      2.73754      Lin-Lin
 876.918     2.73697      Lin-Lin
 876.95      2.74222      Lin-Lin
 877.002     2.77224      Lin-Lin
 877.053     2.82274      Lin-Lin
 877.122     2.91088      Lin-Lin
 877.253     3.08848      Lin-Lin
 877.32      3.16382      Lin-Lin
 877.388     3.21673      Lin-Lin
 877.447     3.24153      Lin-Lin
 877.492     3.24733      Lin-Lin
 877.557     3.23748      Lin-Lin
 877.654     3.19638      Lin-Lin
 877.764     3.14687      Lin-Lin
 877.822     3.13834      Lin-Lin
 877.866     3.14743      Lin-Lin
 877.9       3.16638      Lin-Lin
 877.936     3.20032      Lin-Lin
 877.97      3.24659      Lin-Lin
 878.003     3.30705      Lin-Lin
 878.036     3.382        Lin-Lin
 878.068     3.47352      Lin-Lin
 878.1       3.5796       Lin-Lin
 878.129     3.69318      Lin-Lin
 878.165     3.85072      Lin-Lin
 878.207     4.06555      Lin-Lin
 878.252     4.32623      Lin-Lin
 878.286     4.54752      Lin-Lin
 878.333     4.87815      Lin-Lin
 878.387     5.30136      Lin-Lin
 878.457     5.89676      Lin-Lin
 878.639     7.53012      Lin-Lin
 878.715     8.17432      Lin-Lin
 878.782     8.69393      Lin-Lin
 878.837     9.06015      Lin-Lin
 878.901     9.43219      Lin-Lin
 878.953     9.67337      Lin-Lin
 879.015     9.9001       Lin-Lin
 879.067     10.0371      Lin-Lin
 879.121     10.1372      Lin-Lin
 879.194     10.2123      Lin-Lin
 879.277     10.2362      Lin-Lin
 879.533     10.1837      Lin-Lin
 879.656     10.2206      Lin-Lin
 879.769     10.3323      Lin-Lin
 879.881     10.5164      Lin-Lin
 880.155     11.099       Lin-Lin
 880.261     11.2559      Lin-Lin
 880.345     11.311       Lin-Lin
 880.367     11.314       Lin-Lin
 880.453     11.2793      Lin-Lin
 880.552     11.1547      Lin-Lin
 880.684     10.8919      Lin-Lin
 880.828     10.5329      Lin-Lin
 880.955     10.1705      Lin-Lin
 881.031     9.91323      Lin-Lin
 881.115     9.56988      Lin-Lin
 881.19      9.19897      Lin-Lin
 881.261     8.78391      Lin-Lin
 881.33      8.31333      Lin-Lin
 881.393     7.83881      Lin-Lin
 881.495     7.01734      Lin-Lin
 881.587     6.24866      Lin-Lin
 881.657     5.70125      Lin-Lin
 881.693     5.43904      Lin-Lin
 881.737     5.14046      Lin-Lin
 881.781     4.8755       Lin-Lin
 881.821     4.67171      Lin-Lin
 881.86      4.50224      Lin-Lin
 881.897     4.3774       Lin-Lin
 881.934     4.28689      Lin-Lin
 881.96      4.24362      Lin-Lin
 881.996     4.21376      Lin-Lin
 882.008     4.21142      Lin-Lin
 882.038     4.22216      Lin-Lin
 882.072     4.26363      Lin-Lin
 882.106     4.33603      Lin-Lin
 882.136     4.42619      Lin-Lin
 882.164     4.53084      Lin-Lin
 882.196     4.673        Lin-Lin
 882.233     4.86868      Lin-Lin
 882.278     5.14404      Lin-Lin
 882.32      5.44323      Lin-Lin
 882.365     5.79916      Lin-Lin
 882.418     6.25763      Lin-Lin
 882.473     6.7751       Lin-Lin
 882.571     7.75131      Lin-Lin
 882.722     9.27378      Lin-Lin
 882.826     10.2723      Lin-Lin
 882.919     11.097       Lin-Lin
 883.041     12.092       Lin-Lin
 883.218     13.4257      Lin-Lin
 883.362     14.4539      Lin-Lin
 883.449     15.0269      Lin-Lin
 883.542     15.5445      Lin-Lin
 883.611     15.8404      Lin-Lin
 883.676     16.036       Lin-Lin
 883.745     16.1351      Lin-Lin
 883.772     16.144       Lin-Lin
 883.833     16.1001      Lin-Lin
 883.91      15.9257      Lin-Lin
 883.981     15.6596      Lin-Lin
 884.072     15.2116      Lin-Lin
 884.349     13.5987      Lin-Lin
 884.445     13.1287      Lin-Lin
 884.513     12.8611      Lin-Lin
 884.594     12.6274      Lin-Lin
 884.669     12.4949      Lin-Lin
 884.744     12.4338      Lin-Lin
 884.799     12.4243      Lin-Lin
 884.955     12.4544      Lin-Lin
 885.014     12.438       Lin-Lin
 885.089     12.349       Lin-Lin
 885.146     12.2117      Lin-Lin
 885.193     12.0383      Lin-Lin
 885.252     11.7415      Lin-Lin
 885.307     11.386       Lin-Lin
 885.357     10.9847      Lin-Lin
 885.409     10.5086      Lin-Lin
 885.465     9.92389      Lin-Lin
 885.526     9.23071      Lin-Lin
 885.693     7.21841      Lin-Lin
 885.759     6.47153      Lin-Lin
 885.806     5.96824      Lin-Lin
 885.838     5.65787      Lin-Lin
 885.87      5.37049      Lin-Lin
 885.905     5.08059      Lin-Lin
 885.94      4.82372      Lin-Lin
 885.975     4.60135      Lin-Lin
 886.011     4.41429      Lin-Lin
 886.043     4.27451      Lin-Lin
 886.075     4.16385      Lin-Lin
 886.107     4.0815       Lin-Lin
 886.139     4.0262       Lin-Lin
 886.172     3.99633      Lin-Lin
 886.201     3.98961      Lin-Lin
 886.238     4.0066       Lin-Lin
 886.276     4.04873      Lin-Lin
 886.312     4.10988      Lin-Lin
 886.366     4.22585      Lin-Lin
 886.521     4.61762      Lin-Lin
 886.582     4.74492      Lin-Lin
 886.633     4.82066      Lin-Lin
 886.681     4.86016      Lin-Lin
 886.714     4.86729      Lin-Lin
 886.761     4.8475       Lin-Lin
 886.809     4.79158      Lin-Lin
 886.854     4.70312      Lin-Lin
 886.901     4.5806       Lin-Lin
 886.949     4.42427      Lin-Lin
 887.006     4.2041       Lin-Lin
 887.075     3.90246      Lin-Lin
 887.261     3.02476      Lin-Lin
 887.315     2.78756      Lin-Lin
 887.365     2.57897      Lin-Lin
 887.415     2.39336      Lin-Lin
 887.462     2.23721      Lin-Lin
 887.492     2.14667      Lin-Lin
 887.524     2.06256      Lin-Lin
 887.555     1.98735      Lin-Lin
 887.586     1.9209       Lin-Lin
 887.624     1.85177      Lin-Lin
 887.66      1.79679      Lin-Lin
 887.701     1.74681      Lin-Lin
 887.748     1.70522      Lin-Lin
